name_exact_status,time_match_status,strict_status,strict_reason,entity_id,event_id,ai_model_name,ai_year_month,ai_year,ai_month,aa_name,aa_creator,aa_modality,aa_release_date,aa_url,canonical_name,exact_name_candidate_count,same_month_candidate_count,same_month_candidates,all_exact_name_candidates,event_text
name_exact_keep,time_mismatch_or_missing,drop_name_exact_time_mismatch,normalized_name_exact_but_release_month_not_same_or_missing,AIT-2025-01-006-E02,AIT-2025-01-006,DeepSeek-V3,2025-01,2025,January,DeepSeek V3 (Dec '24),DeepSeek,language,2024-12-26,https://artificialanalysis.ai/models/deepseek-v3,deepseekv3,1,0,,DeepSeek V3 (Dec '24) | 2024-12-26 | DeepSeek | language,"Alibaba unveiled Qwen2.5-Max , a large language model that surpasses several leading models, including DeepSeek-V3 , GPT-4o , and Claude 3.5 . Additionally, the Qwen2.5-1M series was open-sourced, capable of processing up to one million tokens, along with the Qwen2.5-VL vision model series in three different sizes."
name_exact_keep,time_mismatch_or_missing,drop_name_exact_time_mismatch,normalized_name_exact_but_release_month_not_same_or_missing,AIT-2025-01-006-E03,AIT-2025-01-006,GPT-4o,2025-01,2025,January,GPT-4o (May '24),OpenAI,language,2024-05-13,https://artificialanalysis.ai/models/gpt-4o-2024-05-13,gpt4o,3,0,,GPT-4o (Aug '24) | 2024-08-06 | OpenAI | language; GPT-4o (May '24) | 2024-05-13 | OpenAI | language; GPT-4o (Nov '24) | 2024-11-20 | OpenAI | language,"Alibaba unveiled Qwen2.5-Max , a large language model that surpasses several leading models, including DeepSeek-V3 , GPT-4o , and Claude 3.5 . Additionally, the Qwen2.5-1M series was open-sourced, capable of processing up to one million tokens, along with the Qwen2.5-VL vision model series in three different sizes."
drop_no_exact_name,no_exact_name,drop_no_exact_name,no_aa_model_with_exact_normalized_name,AIT-2025-01-006-E04,AIT-2025-01-006,Claude 3.5,2025-01,2025,January,,,,,,claude35,0,0,,,"Alibaba unveiled Qwen2.5-Max , a large language model that surpasses several leading models, including DeepSeek-V3 , GPT-4o , and Claude 3.5 . Additionally, the Qwen2.5-1M series was open-sourced, capable of processing up to one million tokens, along with the Qwen2.5-VL vision model series in three different sizes."
drop_no_exact_name,no_exact_name,drop_no_exact_name,no_aa_model_with_exact_normalized_name,AIT-2025-01-006-E05,AIT-2025-01-006,Qwen2.5-1M,2025-01,2025,January,,,,,,qwen251m,0,0,,,"Alibaba unveiled Qwen2.5-Max , a large language model that surpasses several leading models, including DeepSeek-V3 , GPT-4o , and Claude 3.5 . Additionally, the Qwen2.5-1M series was open-sourced, capable of processing up to one million tokens, along with the Qwen2.5-VL vision model series in three different sizes."
drop_no_exact_name,no_exact_name,drop_no_exact_name,no_aa_model_with_exact_normalized_name,AIT-2025-01-006-E06,AIT-2025-01-006,Qwen2.5-VL,2025-01,2025,January,,,,,,qwen25vl,0,0,,,"Alibaba unveiled Qwen2.5-Max , a large language model that surpasses several leading models, including DeepSeek-V3 , GPT-4o , and Claude 3.5 . Additionally, the Qwen2.5-1M series was open-sourced, capable of processing up to one million tokens, along with the Qwen2.5-VL vision model series in three different sizes."
name_exact_keep,same_month,strict_keep,normalized_name_exact_and_same_calendar_month,AIT-2025-01-007-E01,AIT-2025-01-007,o3 mini,2025-01,2025,January,o3-mini,OpenAI,language,2025-01-31,https://artificialanalysis.ai/models/o3-mini,o3mini,1,1,o3-mini | 2025-01-31 | OpenAI | language,o3-mini | 2025-01-31 | OpenAI | language,"OpenAI made the o3 mini reasoning model available to all users, including the free tier, featuring three reasoning levels. The model matches or comes close to o1 in several benchmarks, significantly surpasses it in coding, and remains significantly faster and more cost-efficient."
name_exact_keep,same_month,strict_keep,normalized_name_exact_and_same_calendar_month,AIT-2025-02-001-E01,AIT-2025-02-001,Grok 3,2025-02,2025,February 2025,Grok 3,xAI,language,2025-02-19,https://artificialanalysis.ai/models/grok-3,grok3,1,1,Grok 3 | 2025-02-19 | xAI | language,Grok 3 | 2025-02-19 | xAI | language,"xAI launches Grok 3 , Grok 3 Reasoning and Grok 3 mini , next-generation AI models trained with 10 times the computing power of Grok 2, significantly improving SOTA performance. They include ""Think"" and ""Big Brain"" modes for advanced reasoning, as well as DeepSearch for autonomous web searches."
drop_no_exact_name,no_exact_name,drop_no_exact_name,no_aa_model_with_exact_normalized_name,AIT-2025-02-001-E02,AIT-2025-02-001,Grok 3 Reasoning,2025-02,2025,February 2025,,,,,,grok3reasoning,0,0,,,"xAI launches Grok 3 , Grok 3 Reasoning and Grok 3 mini , next-generation AI models trained with 10 times the computing power of Grok 2, significantly improving SOTA performance. They include ""Think"" and ""Big Brain"" modes for advanced reasoning, as well as DeepSearch for autonomous web searches."
drop_no_exact_name,no_exact_name,drop_no_exact_name,no_aa_model_with_exact_normalized_name,AIT-2025-02-001-E03,AIT-2025-02-001,Grok 3 mini,2025-02,2025,February 2025,,,,,,grok3mini,0,0,,,"xAI launches Grok 3 , Grok 3 Reasoning and Grok 3 mini , next-generation AI models trained with 10 times the computing power of Grok 2, significantly improving SOTA performance. They include ""Think"" and ""Big Brain"" modes for advanced reasoning, as well as DeepSearch for autonomous web searches."
drop_no_exact_name,no_exact_name,drop_no_exact_name,no_aa_model_with_exact_normalized_name,AIT-2025-02-002-E01,AIT-2025-02-002,Claude 3.7,2025-02,2025,February 2025,,,,,,claude37,0,0,,,"Anthropic introduces Claude 3.7 and Claude 3.7 Thinking , a new model with enhanced coding performance, support for ""Extended Thinking"" mode, and the ability to analyze reasoning processes."
drop_no_exact_name,no_exact_name,drop_no_exact_name,no_aa_model_with_exact_normalized_name,AIT-2025-02-002-E02,AIT-2025-02-002,Claude 3.7 Thinking,2025-02,2025,February 2025,,,,,,claude37thinking,0,0,,,"Anthropic introduces Claude 3.7 and Claude 3.7 Thinking , a new model with enhanced coding performance, support for ""Extended Thinking"" mode, and the ability to analyze reasoning processes."
name_exact_keep,same_month,strict_keep,normalized_name_exact_and_same_calendar_month,AIT-2025-02-004-E01,AIT-2025-02-004,Gemini 2.0 Flash,2025-02,2025,February 2025,Gemini 2.0 Flash (Feb '25),Google,language,2025-02-05,https://artificialanalysis.ai/models/gemini-2-0-flash,gemini20flash,1,1,Gemini 2.0 Flash (Feb '25) | 2025-02-05 | Google | language,Gemini 2.0 Flash (Feb '25) | 2025-02-05 | Google | language,"Google releases Gemini 2.0 Flash , Gemini 2.0 Flash-Lite Preview , and Gemini 2.0 Pro Experimental ."
name_exact_keep,same_month,strict_keep,normalized_name_exact_and_same_calendar_month,AIT-2025-02-004-E02,AIT-2025-02-004,Gemini 2.0 Flash-Lite Preview,2025-02,2025,February 2025,Gemini 2.0 Flash-Lite (Preview),Google,language,2025-02-05,https://artificialanalysis.ai/models/gemini-2-0-flash-lite-preview,gemini20flashlitepreview,1,1,Gemini 2.0 Flash-Lite (Preview) | 2025-02-05 | Google | language,Gemini 2.0 Flash-Lite (Preview) | 2025-02-05 | Google | language,"Google releases Gemini 2.0 Flash , Gemini 2.0 Flash-Lite Preview , and Gemini 2.0 Pro Experimental ."
name_exact_keep,same_month,strict_keep,normalized_name_exact_and_same_calendar_month,AIT-2025-02-004-E03,AIT-2025-02-004,Gemini 2.0 Pro Experimental,2025-02,2025,February 2025,Gemini 2.0 Pro Experimental (Feb '25),Google,language,2025-02-05,https://artificialanalysis.ai/models/gemini-2-0-pro-experimental-02-05,gemini20proexperimental,1,1,Gemini 2.0 Pro Experimental (Feb '25) | 2025-02-05 | Google | language,Gemini 2.0 Pro Experimental (Feb '25) | 2025-02-05 | Google | language,"Google releases Gemini 2.0 Flash , Gemini 2.0 Flash-Lite Preview , and Gemini 2.0 Pro Experimental ."
drop_no_exact_name,no_exact_name,drop_no_exact_name,no_aa_model_with_exact_normalized_name,AIT-2025-02-005-E01,AIT-2025-02-005,QwQ-Max,2025-02,2025,February 2025,,,,,,qwqmax,0,0,,,"Alibaba launches QwQ-Max – a reasoning model based on Qwen2.5-Max, offering improved analytical and logical capabilities."
drop_no_exact_name,no_exact_name,drop_no_exact_name,no_aa_model_with_exact_normalized_name,AIT-2025-02-006-E01,AIT-2025-02-006,Phi4-mini,2025-02,2025,February 2025,,,,,,phi4mini,0,0,,,"Microsoft presents Phi4-mini and Phi4 Multimodal , lightweight models (3.8B and 5.6B) with enhanced performance, including support for multimodal inputs."
drop_no_exact_name,no_exact_name,drop_no_exact_name,no_aa_model_with_exact_normalized_name,AIT-2025-02-006-E02,AIT-2025-02-006,Phi4 Multimodal,2025-02,2025,February 2025,,,,,,phi4multimodal,0,0,,,"Microsoft presents Phi4-mini and Phi4 Multimodal , lightweight models (3.8B and 5.6B) with enhanced performance, including support for multimodal inputs."
drop_no_exact_name,no_exact_name,drop_no_exact_name,no_aa_model_with_exact_normalized_name,AIT-2025-02-007-E01,AIT-2025-02-007,GPT-4.5,2025-02,2025,February 2025,,,,,,gpt45,0,0,,,"OpenAI releases GPT-4.5 , featuring advanced pattern recognition and significantly reduced hallucinations, improving accuracy and reliability."
name_exact_keep,time_mismatch_or_missing,drop_name_exact_time_mismatch,normalized_name_exact_but_release_month_not_same_or_missing,AIT-2025-03-001-E01,AIT-2025-03-001,Gemini 2.5 Pro,2025-03,2025,March 2025,Gemini 2.5 Pro (Dec 2025),Google,text-to-speech,,https://artificialanalysis.ai/models/gemini-2-5-pro-dec-2025,gemini25pro,2,0,,Gemini 2.5 Pro | 2025-06-05 | Google | language; Gemini 2.5 Pro (Dec 2025) | no_date | Google | text-to-speech,"Google introduced Gemini 2.5 Pro , an experimental ""Thinking model"" with advanced reasoning and planning capabilities, a 1 million token context window, achieving top rankings across several key benchmarks."
drop_no_exact_name,no_exact_name,drop_no_exact_name,no_aa_model_with_exact_normalized_name,AIT-2025-03-003-E01,AIT-2025-03-003,GPT-4o Image Generation,2025-03,2025,March 2025,,,,,,gpt4oimagegeneration,0,0,,,"OpenAI integrated GPT-4o Image Generation , enabling high-fidelity text-to-image creation, text rendering within images, and more."
name_exact_keep,same_month,strict_keep,normalized_name_exact_and_same_calendar_month,AIT-2025-03-004-E01,AIT-2025-03-004,Gemini 2.0 Flash Experimental,2025-03,2025,March 2025,Gemini 2.0 Flash Experimental,Google,text-to-image,2025-03,https://artificialanalysis.ai/models/gemini-2-0-flash-experimental,gemini20flashexperimental,2,1,Gemini 2.0 Flash Experimental | 2025-03 | Google | text-to-image,Gemini 2.0 Flash (experimental) | 2024-12-11 | Google | language; Gemini 2.0 Flash Experimental | 2025-03 | Google | text-to-image,"Google expanded experimental image generation and editing within Gemini 2.0 Flash Experimental , enabling image generation and editing, including enhanced text creation capabilities."
name_exact_keep,same_month,strict_keep,normalized_name_exact_and_same_calendar_month,AIT-2025-03-005-E01,AIT-2025-03-005,QwQ-32B,2025-03,2025,March 2025,QwQ 32B,Alibaba,language,2025-03-05,https://artificialanalysis.ai/models/qwq-32b,qwq32b,1,1,QwQ 32B | 2025-03-05 | Alibaba | language,QwQ 32B | 2025-03-05 | Alibaba | language,"Alibaba released QwQ-32B , an open-source 32B parameter reasoning model with exceptional math and coding performance, rivaling much larger models."
drop_no_exact_name,no_exact_name,drop_no_exact_name,no_aa_model_with_exact_normalized_name,AIT-2025-03-006-E01,AIT-2025-03-006,Qwen2.5-VL 32B,2025-03,2025,March 2025,,,,,,qwen25vl32b,0,0,,,"Alibaba released the Qwen2.5-VL 32B , open-source vision-language model with robust capabilities in visual analysis, text-in-image understanding, and visual agent tasks."
name_exact_keep,same_month,strict_keep,normalized_name_exact_and_same_calendar_month,AIT-2025-03-007-E01,AIT-2025-03-007,DeepSeek-V3-0324,2025-03,2025,March 2025,DeepSeek V3 0324,DeepSeek,language,2025-03-25,https://artificialanalysis.ai/models/deepseek-v3-0324,deepseekv30324,1,1,DeepSeek V3 0324 | 2025-03-25 | DeepSeek | language,DeepSeek V3 0324 | 2025-03-25 | DeepSeek | language,"DeepSeek updated its open-source MoE model with DeepSeek-V3-0324 , featuring enhanced reasoning, coding, and math capabilities, positioning it as a top-tier base model."
drop_no_exact_name,no_exact_name,drop_no_exact_name,no_aa_model_with_exact_normalized_name,AIT-2025-03-008-E01,AIT-2025-03-008,Conversational Speech Model (CSM),2025-03,2025,March 2025,,,,,,conversationalspeechcsm,0,0,,,"Sesame AI unveiled its Conversational Speech Model (CSM) , enabling remarkably human-like, real-time voice interaction, incorporating emotional nuances, natural pauses, laughter, and contextual memory."
drop_no_exact_name,no_exact_name,drop_no_exact_name,no_aa_model_with_exact_normalized_name,AIT-2025-04-001-E01,AIT-2025-04-001,Llama 4,2025-04,2025,April 2025,,,,,,llama4,0,0,,,Meta releases Llama 4 in three sizes with a context window of 10 million tokens and medium performance.
drop_no_exact_name,no_exact_name,drop_no_exact_name,no_aa_model_with_exact_normalized_name,AIT-2025-04-002-E01,AIT-2025-04-002,Gemini 2.5 Flash,2025-04,2025,April 2025,,,,,,gemini25flash,0,0,,,"Google launches Gemini 2.5 Flash , with a dynamic reasoning mode that allows tuning the reasoning level or disabling it as needed."
name_exact_keep,same_month,strict_keep,normalized_name_exact_and_same_calendar_month,AIT-2025-04-004-E01,AIT-2025-04-004,GPT-4.1,2025-04,2025,April 2025,GPT-4.1,OpenAI,language,2025-04-14,https://artificialanalysis.ai/models/gpt-4-1,gpt41,1,1,GPT-4.1 | 2025-04-14 | OpenAI | language,GPT-4.1 | 2025-04-14 | OpenAI | language,"OpenAI releases GPT-4.1 in three sizes, with a context window of 1 million tokens."
drop_no_exact_name,no_exact_name,drop_no_exact_name,no_aa_model_with_exact_normalized_name,AIT-2025-04-005-E01,AIT-2025-04-005,o3 full,2025-04,2025,April 2025,,,,,,o3full,0,0,,,"OpenAI introduces o3 full and o4 mini , highly advanced models for reasoning, math, and coding."
drop_no_exact_name,no_exact_name,drop_no_exact_name,no_aa_model_with_exact_normalized_name,AIT-2025-04-005-E02,AIT-2025-04-005,o4 mini,2025-04,2025,April 2025,,,,,,o4mini,0,0,,,"OpenAI introduces o3 full and o4 mini , highly advanced models for reasoning, math, and coding."
drop_no_exact_name,no_exact_name,drop_no_exact_name,no_aa_model_with_exact_normalized_name,AIT-2025-04-006-E01,AIT-2025-04-006,v7,2025-04,2025,April 2025,,,,,,v7,0,0,,,"Midjourney launches v7 , with higher image quality and more precise control over style."
drop_no_exact_name,no_exact_name,drop_no_exact_name,no_aa_model_with_exact_normalized_name,AIT-2025-04-007-E01,AIT-2025-04-007,Veo 2.0,2025-04,2025,April 2025,,,,,,veo20,0,0,,,"A series of video model updates - Veo 2.0 (Google), Runway Gen-4 , Vidu Q1 , and Kling 2.0 – a leap forward in high-quality video generation, with improvements in response times, realism, and style."
name_exact_keep,time_mismatch_or_missing,drop_name_exact_time_mismatch,normalized_name_exact_but_release_month_not_same_or_missing,AIT-2025-04-007-E02,AIT-2025-04-007,Runway Gen-4,2025-04,2025,April 2025,Runway Gen 4,Runway,image-to-video,2025-03,https://artificialanalysis.ai/models/runway-gen-4,runwaygen4,1,0,,Runway Gen 4 | 2025-03 | Runway | image-to-video,"A series of video model updates - Veo 2.0 (Google), Runway Gen-4 , Vidu Q1 , and Kling 2.0 – a leap forward in high-quality video generation, with improvements in response times, realism, and style."
name_exact_keep,same_month,strict_keep,normalized_name_exact_and_same_calendar_month,AIT-2025-04-007-E03,AIT-2025-04-007,Vidu Q1,2025-04,2025,April 2025,Vidu Q1,Vidu,image-to-video,2025-04,https://artificialanalysis.ai/models/vidu-q1,viduq1,2,2,Vidu Q1 | 2025-04 | Vidu | text-to-video; Vidu Q1 | 2025-04 | Vidu | image-to-video,Vidu Q1 | 2025-04 | Vidu | text-to-video; Vidu Q1 | 2025-04 | Vidu | image-to-video,"A series of video model updates - Veo 2.0 (Google), Runway Gen-4 , Vidu Q1 , and Kling 2.0 – a leap forward in high-quality video generation, with improvements in response times, realism, and style."
name_exact_keep,same_month,strict_keep,normalized_name_exact_and_same_calendar_month,AIT-2025-04-007-E04,AIT-2025-04-007,Kling 2.0,2025-04,2025,April 2025,Kling 2.0,KlingAI,image-to-video,2025-04,https://artificialanalysis.ai/models/kling-2-0,kling20,2,2,Kling 2.0 | 2025-04 | KlingAI | text-to-video; Kling 2.0 | 2025-04 | KlingAI | image-to-video,Kling 2.0 | 2025-04 | KlingAI | text-to-video; Kling 2.0 | 2025-04 | KlingAI | image-to-video,"A series of video model updates - Veo 2.0 (Google), Runway Gen-4 , Vidu Q1 , and Kling 2.0 – a leap forward in high-quality video generation, with improvements in response times, realism, and style."
drop_no_exact_name,no_exact_name,drop_no_exact_name,no_aa_model_with_exact_normalized_name,AIT-2025-04-008-E01,AIT-2025-04-008,Qwen 3,2025-04,2025,April 2025,,,,,,qwen3,0,0,,,"Alibaba releases Qwen 3 as open source, in various sizes, with very impressive capabilities for their size."
drop_no_exact_name,no_exact_name,drop_no_exact_name,no_aa_model_with_exact_normalized_name,AIT-2025-05-001-E01,AIT-2025-05-001,Phi-4 reasoning,2025-05,2025,May 2025,,,,,,phi4reasoning,0,0,,,"Microsoft launches the Phi-4 reasoning series as open source, small yet high-quality models that incorporate reasoning."
drop_no_exact_name,no_exact_name,drop_no_exact_name,no_aa_model_with_exact_normalized_name,AIT-2025-05-002-E01,AIT-2025-05-002,Suno 4.5,2025-05,2025,May 2025,,,,,,suno45,0,0,,,"Suno releases Suno 4.5 , fixing shimmer noise and improving audio decay stability in long tracks."
drop_no_exact_name,no_exact_name,drop_no_exact_name,no_aa_model_with_exact_normalized_name,AIT-2025-05-003-E01,AIT-2025-05-003,Claude 4 Opus,2025-05,2025,May 2025,,,,,,claude4opus,0,0,,,"Anthropic releases Claude 4 Opus and Claude Sonnet 4 : Opus 4 offers a Hybrid ""Deep Thought"" mode with enhanced long-term context and 7-hour autonomous operation; Sonnet 4 focuses on improved math and coding performance."
drop_no_exact_name,no_exact_name,drop_no_exact_name,no_aa_model_with_exact_normalized_name,AIT-2025-05-003-E02,AIT-2025-05-003,Claude Sonnet 4,2025-05,2025,May 2025,,,,,,claudesonnet4,0,0,,,"Anthropic releases Claude 4 Opus and Claude Sonnet 4 : Opus 4 offers a Hybrid ""Deep Thought"" mode with enhanced long-term context and 7-hour autonomous operation; Sonnet 4 focuses on improved math and coding performance."
name_exact_keep,time_mismatch_or_missing,drop_name_exact_time_mismatch,normalized_name_exact_but_release_month_not_same_or_missing,AIT-2025-05-004-E01,AIT-2025-05-004,Veo 3,2025-05,2025,May 2025,Veo 3,Google,image-to-video,2025-07,https://artificialanalysis.ai/models/veo-3-no-audio,veo3,2,0,,Veo 3 | 2025-07 | Google | text-to-video; Veo 3 | 2025-07 | Google | image-to-video,"Google releases Veo 3 , a video generation model for synchronized 4K video with natural audio integration, and Imagen 4 , an advanced image model with deeper contextual understanding and artistic style support."
drop_no_exact_name,no_exact_name,drop_no_exact_name,no_aa_model_with_exact_normalized_name,AIT-2025-05-004-E02,AIT-2025-05-004,Imagen 4,2025-05,2025,May 2025,,,,,,imagen4,0,0,,,"Google releases Veo 3 , a video generation model for synchronized 4K video with natural audio integration, and Imagen 4 , an advanced image model with deeper contextual understanding and artistic style support."
name_exact_keep,time_mismatch_or_missing,drop_name_exact_time_mismatch,normalized_name_exact_but_release_month_not_same_or_missing,AIT-2025-05-007-E01,AIT-2025-05-007,Gemini 2.5 Pro,2025-05,2025,May 2025,Gemini 2.5 Pro (Dec 2025),Google,text-to-speech,,https://artificialanalysis.ai/models/gemini-2-5-pro-dec-2025,gemini25pro,2,0,,Gemini 2.5 Pro | 2025-06-05 | Google | language; Gemini 2.5 Pro (Dec 2025) | no_date | Google | text-to-speech,"Google releases Gemini 2.5 Pro (Deep Think Mode) and Gemini 2.5 Flash , featuring improved reasoning, native audio support, extended context, and high-frequency task handling."
drop_no_exact_name,no_exact_name,drop_no_exact_name,no_aa_model_with_exact_normalized_name,AIT-2025-05-007-E02,AIT-2025-05-007,Gemini 2.5 Flash,2025-05,2025,May 2025,,,,,,gemini25flash,0,0,,,"Google releases Gemini 2.5 Pro (Deep Think Mode) and Gemini 2.5 Flash , featuring improved reasoning, native audio support, extended context, and high-frequency task handling."
name_exact_keep,time_mismatch_or_missing,drop_name_exact_time_mismatch,normalized_name_exact_but_release_month_not_same_or_missing,AIT-2025-05-008-E02,AIT-2025-05-008,o3,2025-05,2025,May 2025,o3,OpenAI,language,2025-04-16,https://artificialanalysis.ai/models/o3,o3,1,0,,o3 | 2025-04-16 | OpenAI | language,"OpenAI updates Operator to use the o3 model, achieving SOTA on OSWorld benchmarks and enhancing autonomous browser capabilities."
drop_no_exact_name,no_exact_name,drop_no_exact_name,no_aa_model_with_exact_normalized_name,AIT-2025-05-009-E01,AIT-2025-05-009,R1-0528,2025-05,2025,May 2025,,,,,,r10528,0,0,,,"DeepSeek open-sources R1-0528 , a code-and-inference model with near–o4-mini performance and moderate computational needs."
drop_no_exact_name,no_exact_name,drop_no_exact_name,no_aa_model_with_exact_normalized_name,AIT-2025-05-011-E01,AIT-2025-05-011,Gemini Diffusion,2025-05,2025,May 2025,,,,,,geminidiffusion,0,0,,,"Google releases Gemini Diffusion , an experimental text diffusion model achieving high-speed text generation with enhanced control and creativity via noise refinement."
drop_no_exact_name,no_exact_name,drop_no_exact_name,no_aa_model_with_exact_normalized_name,AIT-2025-05-012-E01,AIT-2025-05-012,Gemma 3n,2025-05,2025,May 2025,,,,,,gemma3n,0,0,,,"Google introduces Gemma 3n , an open-source generative AI model for on-device use, with an efficient architecture and multi-modal (audio, text, visual) capabilities."
name_exact_keep,same_month,strict_keep,normalized_name_exact_and_same_calendar_month,AIT-2025-06-001-E01,AIT-2025-06-001,Gemini 2.5 Pro,2025-06,2025,June 2025,Gemini 2.5 Pro,Google,language,2025-06-05,https://artificialanalysis.ai/models/gemini-2-5-pro,gemini25pro,2,1,Gemini 2.5 Pro | 2025-06-05 | Google | language,Gemini 2.5 Pro | 2025-06-05 | Google | language; Gemini 2.5 Pro (Dec 2025) | no_date | Google | text-to-speech,"Google releases Gemini 2.5 Pro (final production-ready version), which leads benchmarks across the board."
drop_no_exact_name,no_exact_name,drop_no_exact_name,no_aa_model_with_exact_normalized_name,AIT-2025-06-002-E01,AIT-2025-06-002,Eleven v3 (alpha),2025-06,2025,June 2025,,,,,,elevenv3alpha,0,0,,,ElevenLabs rolls out Eleven v3 (alpha) TTS with fine grained emotion control and support for 70+ languages.
name_exact_keep,same_month,strict_keep,normalized_name_exact_and_same_calendar_month,AIT-2025-06-003-E01,AIT-2025-06-003,o3 pro,2025-06,2025,June 2025,o3-pro,OpenAI,language,2025-06-10,https://artificialanalysis.ai/models/o3-pro,o3pro,1,1,o3-pro | 2025-06-10 | OpenAI | language,o3-pro | 2025-06-10 | OpenAI | language,"OpenAI debuts o3 pro , an enhanced reasoning model offering extended context and real-time tool integrations."
name_exact_keep,same_month,strict_keep,normalized_name_exact_and_same_calendar_month,AIT-2025-07-001-E01,AIT-2025-07-001,Grok 4,2025-07,2025,July 2025,Grok 4,xAI,language,2025-07-10,https://artificialanalysis.ai/models/grok-4,grok4,1,1,Grok 4 | 2025-07-10 | xAI | language,Grok 4 | 2025-07-10 | xAI | language,"xAI releases Grok 4 , achieving a new SOTA of 15.9% on ARC-AGI v2 and 25.4% on Humanity’s Last Exam."
drop_no_exact_name,no_exact_name,drop_no_exact_name,no_aa_model_with_exact_normalized_name,AIT-2025-07-004-E01,AIT-2025-07-004,Gemini Deep Think,2025-07,2025,July 2025,,,,,,geminideepthink,0,0,,,"Google introduces Gemini Deep Think , which also earns an IMO 2025 gold by solving five of six problems with parallel reasoning."
drop_no_exact_name,no_exact_name,drop_no_exact_name,no_aa_model_with_exact_normalized_name,AIT-2025-07-005-E01,AIT-2025-07-005,Qwen3-235B-A22B-Instruct-2507,2025-07,2025,July 2025,,,,,,qwen3235ba22binstruct2507,0,0,,,"Alibaba open-sources two variants, Qwen3-235B-A22B-Instruct-2507 (instruction-tuned) and Qwen3-Coder , for general LLM use and automated code generation."
drop_no_exact_name,no_exact_name,drop_no_exact_name,no_aa_model_with_exact_normalized_name,AIT-2025-07-005-E02,AIT-2025-07-005,Qwen3-Coder,2025-07,2025,July 2025,,,,,,qwen3coder,0,0,,,"Alibaba open-sources two variants, Qwen3-235B-A22B-Instruct-2507 (instruction-tuned) and Qwen3-Coder , for general LLM use and automated code generation."
name_exact_keep,same_month,strict_keep,normalized_name_exact_and_same_calendar_month,AIT-2025-07-006-E01,AIT-2025-07-006,Kimi K2,2025-07,2025,July 2025,Kimi K2,Kimi,language,2025-07-11,https://artificialanalysis.ai/models/kimi-k2,kimik2,1,1,Kimi K2 | 2025-07-11 | Kimi | language,Kimi K2 | 2025-07-11 | Kimi | language,"Moonshot AI debuts Kimi K2 , a Chinese LLM praised for its open-research focus and robust performance."
drop_no_exact_name,no_exact_name,drop_no_exact_name,no_aa_model_with_exact_normalized_name,AIT-2025-07-007-E01,AIT-2025-07-007,GLM-4.5,2025-07,2025,July 2025,,,,,,glm45,0,0,,,"Chinese startup Zhipu open-sources GLM-4.5 , a 130 B-parameter model tailored for intelligent-agent applications."
drop_no_exact_name,no_exact_name,drop_no_exact_name,no_aa_model_with_exact_normalized_name,AIT-2025-08-001-E01,AIT-2025-08-001,Gemini 2.5 Deep Think,2025-08,2025,August 2025,,,,,,gemini25deepthink,0,0,,,"Google introduced Gemini 2.5 Deep Think , a special ""extended thinking"" mode for solving complex problems and exploring alternatives."
drop_no_exact_name,no_exact_name,drop_no_exact_name,no_aa_model_with_exact_normalized_name,AIT-2025-08-002-E01,AIT-2025-08-002,Claude Opus 4.1,2025-08,2025,August 2025,,,,,,claudeopus41,0,0,,,"Anthropic released Claude Opus 4.1 , an upgrade focused on improving agentic capabilities and real-world coding."
drop_no_exact_name,no_exact_name,drop_no_exact_name,no_aa_model_with_exact_normalized_name,AIT-2025-08-003-E01,AIT-2025-08-003,Genie 3.0,2025-08,2025,August 2025,,,,,,genie30,0,0,,,"Google DeepMind announced Genie 3.0 , a ""world model"" for creating interactive 3D environments from text, maintaining consistency for several minutes."
drop_no_exact_name,no_exact_name,drop_no_exact_name,no_aa_model_with_exact_normalized_name,AIT-2025-08-004-E01,AIT-2025-08-004,gpt-oss-120b,2025-08,2025,August 2025,,,,,,gptoss120b,0,0,,,"OpenAI released gpt-oss-120b and gpt-oss-20b , a family of open-source models with high reasoning capabilities, optimized to run on accessible hardware."
drop_no_exact_name,no_exact_name,drop_no_exact_name,no_aa_model_with_exact_normalized_name,AIT-2025-08-004-E02,AIT-2025-08-004,gpt-oss-20b,2025-08,2025,August 2025,,,,,,gptoss20b,0,0,,,"OpenAI released gpt-oss-120b and gpt-oss-20b , a family of open-source models with high reasoning capabilities, optimized to run on accessible hardware."
drop_no_exact_name,no_exact_name,drop_no_exact_name,no_aa_model_with_exact_normalized_name,AIT-2025-08-005-E01,AIT-2025-08-005,GPT-5,2025-08,2025,August 2025,,,,,,gpt5,0,0,,,"OpenAI launched GPT-5 , the company's next-generation model, with significant improvements in coding and a dynamic ""thinking"" mode to reduce hallucinations."
drop_no_exact_name,no_exact_name,drop_no_exact_name,no_aa_model_with_exact_normalized_name,AIT-2025-08-006-E01,AIT-2025-08-006,DeepSeek V3.1,2025-08,2025,August 2025,,,,,,deepseekv31,0,0,,,"DeepSeek released DeepSeek V3.1 , a hybrid model combining fast and slow ""thinking"" modes to improve performance in agentic tasks and tool use."
drop_no_exact_name,no_exact_name,drop_no_exact_name,no_aa_model_with_exact_normalized_name,AIT-2025-08-007-E01,AIT-2025-08-007,Gemini 2.5 Flash Image,2025-08,2025,August 2025,,,,,,gemini25flashimage,0,0,,,"Google launched a preview of Gemini 2.5 Flash Image (showcased as *nano-banana*), an advanced model for precise image editing, merging, and maintaining character consistency."
