entity_id,event_id,year,month,month_num,event_order,entity_order,entity_name,entity_type,entity_classification_reason,inferred_creator,inferred_modality,event_text,is_special,source,match_level,match_score,aa_record_key,aa_name,aa_slug,aa_creator,aa_modality,aa_release_date,aa_url,top_candidates_json,needs_review
AIT-2024-12-010-E02,AIT-2024-12-010,2024,December,12,117,2,Gemma,model,model-family or model-context clue,Google,language,"Google launched a multi-modal open-source model called PaliGemma 2 , integrated with existing Gemma models.",False,AI Timeline _data/timeline.yml,exact_or_near_exact,0.98,language:6e1b44ff-c227-496b-aef4-19b70cd18c76,Gemma 4 26B A4B (Reasoning),gemma-4-26b-a4b,Google,language,2026-04-02,https://artificialanalysis.ai/models/gemma-4-26b-a4b,"[{""score"": 0.98, ""name"": ""Gemma 4 26B A4B (Reasoning)"", ""creator"": ""Google"", ""modality"": ""language"", ""slug"": ""gemma-4-26b-a4b""}, {""score"": 0.98, ""name"": ""Gemma 4 26B A4B (Non-reasoning)"", ""creator"": ""Google"", ""modality"": ""language"", ""slug"": ""gemma-4-26b-a4b-non-reasoning""}, {""score"": 0.98, ""name"": ""Gemma 4 31B (Non-reasoning)"", ""creator"": ""Google"", ""modality"": ""language"", ""slug"": ""gemma-4-31b-non-reasoning""}, {""score"": 0.98, ""name"": ""Gemma 4 31B (Reasoning)"", ""creator"": ""Google"", ""modality"": ""language"", ""slug"": ""gemma-4-31b""}, {""score"": 0.98, ""name"": ""Gemma 4 E4B (Reasoning)"", ""creator"": ""Google"", ""modality"": ""language"", ""slug"": ""gemma-4-e4b""}]",False
AIT-2024-12-011-E01,AIT-2024-12-011,2024,December,12,118,1,2.0,model,model-family or model-context clue,Pika,text-to-video,"Pika Labs released 2.0 , the latest version of its AI-powered video generator.",False,AI Timeline _data/timeline.yml,exact_or_near_exact,1.0,text-to-video:33df4f57-64eb-44de-8c6b-332c2a538fda,Pika 2.0,pika-2-0,Pika Art,text-to-video,2024-12,https://artificialanalysis.ai/models/pika-2-0,"[{""score"": 1.0, ""name"": ""Pika 2.0"", ""creator"": ""Pika Art"", ""modality"": ""text-to-video"", ""slug"": ""pika-2-0""}, {""score"": 0.96, ""name"": ""Dreamina Seedance 2.0 720p"", ""creator"": ""ByteDance Seed"", ""modality"": ""text-to-video"", ""slug"": ""seedance-2-0""}, {""score"": 0.96, ""name"": ""Kling 2.0"", ""creator"": ""KlingAI"", ""modality"": ""text-to-video"", ""slug"": ""kling-2-0""}, {""score"": 0.96, ""name"": ""Agnes-Video-V2.0"", ""creator"": ""Sapiens AI"", ""modality"": ""text-to-video"", ""slug"": ""agnes-video-v2.0""}, {""score"": 0.96, ""name"": ""Motion 2.0"", ""creator"": ""Leonardo.Ai"", ""modality"": ""text-to-video"", ""slug"": ""motion-2-0""}]",False
AIT-2024-12-012-E01,AIT-2024-12-012,2024,December,12,119,1,Apollo,model,model-family or model-context clue,Meta,text-to-video,"Meta introduced Apollo , a video generation model available in three different sizes.",False,AI Timeline _data/timeline.yml,low,0.62,language:fe11ab6c-a4dd-4c28-9fef-07da76d5ed14,Llama 65B,llama-65b,Meta,language,2023-02-24,https://artificialanalysis.ai/models/llama-65b,"[{""score"": 0.62, ""name"": ""Llama 65B"", ""creator"": ""Meta"", ""modality"": ""language"", ""slug"": ""llama-65b""}, {""score"": 0.6117, ""name"": ""Llama 4 Scout"", ""creator"": ""Meta"", ""modality"": ""language"", ""slug"": ""llama-4-scout""}, {""score"": 0.5833, ""name"": ""Mistral Small (Sep '24)"", ""creator"": ""Mistral"", ""modality"": ""language"", ""slug"": ""mistral-small""}, {""score"": 0.5833, ""name"": ""Mistral Small (Feb '24)"", ""creator"": ""Mistral"", ""modality"": ""language"", ""slug"": ""mistral-small-2402""}, {""score"": 0.5761, ""name"": ""Llama 2 Chat 7B"", ""creator"": ""Meta"", ""modality"": ""language"", ""slug"": ""llama-2-chat-7b""}]",True
AIT-2024-12-013-E01,AIT-2024-12-013,2024,December,12,120,1,Deepseek V3,model,model-family or model-context clue,DeepSeek,language,"Deepseek open-sourced Deepseek V3 , a model with 671B parameters that surpasses closed-source SOTA models across several benchmarks.",True,AI Timeline _data/timeline.yml,exact_or_near_exact,1.0,language:43fc5506-c5ed-4dee-9b85-962bf7ae3986,DeepSeek V3 (Dec '24),deepseek-v3,DeepSeek,language,2024-12-26,https://artificialanalysis.ai/models/deepseek-v3,"[{""score"": 1.0, ""name"": ""DeepSeek V3 (Dec '24)"", ""creator"": ""DeepSeek"", ""modality"": ""language"", ""slug"": ""deepseek-v3""}, {""score"": 0.98, ""name"": ""DeepSeek V3.2 (Non-reasoning)"", ""creator"": ""DeepSeek"", ""modality"": ""language"", ""slug"": ""deepseek-v3-2""}, {""score"": 0.98, ""name"": ""DeepSeek V3.2 Exp (Non-reasoning)"", ""creator"": ""DeepSeek"", ""modality"": ""language"", ""slug"": ""deepseek-v3-2-0925""}, {""score"": 0.98, ""name"": ""DeepSeek V3.1 Terminus (Reasoning)"", ""creator"": ""DeepSeek"", ""modality"": ""language"", ""slug"": ""deepseek-v3-1-terminus-reasoning""}, {""score"": 0.98, ""name"": ""DeepSeek V3 0324"", ""creator"": ""DeepSeek"", ""modality"": ""language"", ""slug"": ""deepseek-v3-0324""}]",False
AIT-2024-12-014-E01,AIT-2024-12-014,2024,December,12,121,1,QVQ-72B-Preview,model,model-family or model-context clue,Alibaba,language,"Alibaba unveiled QVQ-72B-Preview , a cutting-edge thinking model capable of analyzing images, featuring SOTA-level performance.",True,AI Timeline _data/timeline.yml,high,0.9267,language:8823351e-8232-4c9c-8a1d-cd2c1d2c1196,QwQ 32B-Preview,QwQ-32B-Preview,Alibaba,language,2024-11-27,https://artificialanalysis.ai/models/QwQ-32B-Preview,"[{""score"": 0.9267, ""name"": ""QwQ 32B-Preview"", ""creator"": ""Alibaba"", ""modality"": ""language"", ""slug"": ""QwQ-32B-Preview""}, {""score"": 0.78, ""name"": ""Rev AI"", ""creator"": ""Rev AI"", ""modality"": ""speech-to-text"", ""slug"": """"}, {""score"": 0.7267, ""name"": ""Wan 2.5 Preview"", ""creator"": ""Alibaba"", ""modality"": ""text-to-image"", ""slug"": ""wan_wan-2-5-preview""}, {""score"": 0.7267, ""name"": ""Wan 2.5 Preview"", ""creator"": ""Alibaba"", ""modality"": ""image-editing"", ""slug"": ""wan_wan-2-5-preview""}, {""score"": 0.7267, ""name"": ""Wan 2.5 Preview"", ""creator"": ""Alibaba"", ""modality"": ""text-to-video"", ""slug"": ""wan-2-5-preview""}]",False
AIT-2024-12-015-E01,AIT-2024-12-015,2024,December,12,122,1,o3,model,model-family or model-context clue,OpenAI,language,"OpenAI announced o3 , a groundbreaking AI model achieving 87.5% in the ARC-AGI benchmark, 25.2% in the Frontier Math Benchmark (compared to under 2% in previous models), and 87.7% in Ph.D.-level science questions. A cost-effective version, o3 Mini , is expected in January 2025, with performance similar to o1 , alongside improved speed and efficiency.",True,AI Timeline _data/timeline.yml,exact_or_near_exact,1.0,language:16c5b637-8bce-4252-81f2-1b87a36a4e4c,o3,o3,OpenAI,language,2025-04-16,https://artificialanalysis.ai/models/o3,"[{""score"": 1.0, ""name"": ""o3"", ""creator"": ""OpenAI"", ""modality"": ""language"", ""slug"": ""o3""}, {""score"": 0.98, ""name"": ""o3-mini (high)"", ""creator"": ""OpenAI"", ""modality"": ""language"", ""slug"": ""o3-mini-high""}, {""score"": 0.98, ""name"": ""o3-mini"", ""creator"": ""OpenAI"", ""modality"": ""language"", ""slug"": ""o3-mini""}, {""score"": 0.98, ""name"": ""o3-pro"", ""creator"": ""OpenAI"", ""modality"": ""language"", ""slug"": ""o3-pro""}, {""score"": 0.9489, ""name"": ""o1"", ""creator"": ""OpenAI"", ""modality"": ""language"", ""slug"": ""o1""}]",False
AIT-2024-12-015-E04,AIT-2024-12-015,2024,December,12,122,4,o3 Mini,model,model-family or model-context clue,OpenAI,language,"OpenAI announced o3 , a groundbreaking AI model achieving 87.5% in the ARC-AGI benchmark, 25.2% in the Frontier Math Benchmark (compared to under 2% in previous models), and 87.7% in Ph.D.-level science questions. A cost-effective version, o3 Mini , is expected in January 2025, with performance similar to o1 , alongside improved speed and efficiency.",True,AI Timeline _data/timeline.yml,exact_or_near_exact,1.0,language:076f2674-bc4b-4925-be59-50832eb8c090,o3-mini (high),o3-mini-high,OpenAI,language,2025-01-31,https://artificialanalysis.ai/models/o3-mini-high,"[{""score"": 1.0, ""name"": ""o3-mini (high)"", ""creator"": ""OpenAI"", ""modality"": ""language"", ""slug"": ""o3-mini-high""}, {""score"": 1.0, ""name"": ""o3-mini"", ""creator"": ""OpenAI"", ""modality"": ""language"", ""slug"": ""o3-mini""}, {""score"": 0.9886, ""name"": ""o1-mini"", ""creator"": ""OpenAI"", ""modality"": ""language"", ""slug"": ""o1-mini""}, {""score"": 0.98, ""name"": ""o3"", ""creator"": ""OpenAI"", ""modality"": ""language"", ""slug"": ""o3""}, {""score"": 0.9171, ""name"": ""o4-mini (high)"", ""creator"": ""OpenAI"", ""modality"": ""language"", ""slug"": ""o4-mini""}]",False
AIT-2024-12-015-E05,AIT-2024-12-015,2024,December,12,122,5,o1,model,model-family or model-context clue,OpenAI,language,"OpenAI announced o3 , a groundbreaking AI model achieving 87.5% in the ARC-AGI benchmark, 25.2% in the Frontier Math Benchmark (compared to under 2% in previous models), and 87.7% in Ph.D.-level science questions. A cost-effective version, o3 Mini , is expected in January 2025, with performance similar to o1 , alongside improved speed and efficiency.",True,AI Timeline _data/timeline.yml,exact_or_near_exact,1.0,language:5ad2f60f-ee05-49fd-85a0-cef69aa7cb7b,o1,o1,OpenAI,language,2024-12-05,https://artificialanalysis.ai/models/o1,"[{""score"": 1.0, ""name"": ""o1"", ""creator"": ""OpenAI"", ""modality"": ""language"", ""slug"": ""o1""}, {""score"": 0.98, ""name"": ""o1-preview"", ""creator"": ""OpenAI"", ""modality"": ""language"", ""slug"": ""o1-preview""}, {""score"": 0.98, ""name"": ""o1-mini"", ""creator"": ""OpenAI"", ""modality"": ""language"", ""slug"": ""o1-mini""}, {""score"": 0.98, ""name"": ""o1-pro"", ""creator"": ""OpenAI"", ""modality"": ""language"", ""slug"": ""o1-pro""}, {""score"": 0.9489, ""name"": ""o3"", ""creator"": ""OpenAI"", ""modality"": ""language"", ""slug"": ""o3""}]",False
AIT-2024-12-016-E01,AIT-2024-12-016,2024,December,12,123,1,Kling 1.6,model,model-family or model-context clue,Kling,text-to-video,"The video generation model Kling 1.6 was released, offering significant performance enhancements.",False,AI Timeline _data/timeline.yml,exact_or_near_exact,0.96,text-to-video:cf973b5a-46e1-4174-8e7b-dc8b3bf6a586,Kling 1.6 Standard,kling-1-6-standard,KlingAI,text-to-video,2024-12,https://artificialanalysis.ai/models/kling-1-6-standard,"[{""score"": 0.96, ""name"": ""Kling 1.6 Standard"", ""creator"": ""KlingAI"", ""modality"": ""text-to-video"", ""slug"": ""kling-1-6-standard""}, {""score"": 0.96, ""name"": ""Kling 1.6 Pro"", ""creator"": ""KlingAI"", ""modality"": ""text-to-video"", ""slug"": ""kling-1-6-pro""}, {""score"": 0.9289, ""name"": ""Kling 1.0"", ""creator"": ""KlingAI"", ""modality"": ""text-to-video"", ""slug"": ""kling-1-0""}, {""score"": 0.92, ""name"": ""Kling 1.6 Pro"", ""creator"": ""KlingAI"", ""modality"": ""image-to-video"", ""slug"": ""kling-1-6-pro""}, {""score"": 0.8178, ""name"": ""Kling 2.0"", ""creator"": ""KlingAI"", ""modality"": ""text-to-video"", ""slug"": ""kling-2-0""}]",False
AIT-2025-01-002-E01,AIT-2025-01-002,2025,January,1,125,1,Gemini Flash Thinking 0121,model,model-family or model-context clue,Google,language,"Google introduced Gemini Flash Thinking 0121 , an enhanced reasoning model that secured the top spot in the Arena Chatbots rankings.",False,AI Timeline _data/timeline.yml,high,0.9267,language:0399e614-5d46-484f-9183-e4f32d74e1c6,Gemini 2.0 Flash Thinking Experimental (Jan '25),gemini-2-0-flash-thinking-exp-0121,Google,language,2025-01-21,https://artificialanalysis.ai/models/gemini-2-0-flash-thinking-exp-0121,"[{""score"": 0.9267, ""name"": ""Gemini 2.0 Flash Thinking Experimental (Jan '25)"", ""creator"": ""Google"", ""modality"": ""language"", ""slug"": ""gemini-2-0-flash-thinking-exp-0121""}, {""score"": 0.9267, ""name"": ""Gemini 2.0 Flash Thinking Experimental (Dec '24)"", ""creator"": ""Google"", ""modality"": ""language"", ""slug"": ""gemini-2-0-flash-thinking-exp-1219""}, {""score"": 0.7947, ""name"": ""Gemini 2.0 Flash-Lite (Feb '25)"", ""creator"": ""Google"", ""modality"": ""language"", ""slug"": ""gemini-2-0-flash-lite-001""}, {""score"": 0.7908, ""name"": ""Gemini 2.5 Flash (Reasoning)"", ""creator"": ""Google"", ""modality"": ""language"", ""slug"": ""gemini-2-5-flash-reasoning""}, {""score"": 0.7834, ""name"": ""Gemini 3.5 Flash (high)"", ""creator"": ""Google"", ""modality"": ""language"", ""slug"": ""gemini-3-5-flash""}]",False
AIT-2025-01-003-E01,AIT-2025-01-003,2025,January,1,126,1,R1,model,model-family or model-context clue,DeepSeek,language,"DeepSeek open-sourced the reasoning models R1 and R1-Zero , which demonstrated capabilities similar to o1 across various domains at a fraction of the cost. Additionally, smaller distilled models were released, achieving high performance relative to their size.",True,AI Timeline _data/timeline.yml,exact_or_near_exact,1.0,language:0e34f05c-387e-4968-be15-ccec4a55d8c1,DeepSeek R1 (Jan '25),deepseek-r1-0120,DeepSeek,language,2025-01-20,https://artificialanalysis.ai/models/deepseek-r1-0120,"[{""score"": 1.0, ""name"": ""DeepSeek R1 (Jan '25)"", ""creator"": ""DeepSeek"", ""modality"": ""language"", ""slug"": ""deepseek-r1-0120""}, {""score"": 1.0, ""name"": ""DeepSeek R1 0528 (May '25)"", ""creator"": ""DeepSeek"", ""modality"": ""language"", ""slug"": ""deepseek-r1""}, {""score"": 0.98, ""name"": ""DeepSeek R1 Distill Qwen 32B"", ""creator"": ""DeepSeek"", ""modality"": ""language"", ""slug"": ""deepseek-r1-distill-qwen-32b""}, {""score"": 0.98, ""name"": ""DeepSeek R1 Distill Llama 70B"", ""creator"": ""DeepSeek"", ""modality"": ""language"", ""slug"": ""deepseek-r1-distill-llama-70b""}, {""score"": 0.98, ""name"": ""DeepSeek R1 Distill Qwen 14B"", ""creator"": ""DeepSeek"", ""modality"": ""language"", ""slug"": ""deepseek-r1-distill-qwen-14b""}]",False
AIT-2025-01-003-E02,AIT-2025-01-003,2025,January,1,126,2,R1-Zero,model,model-family or model-context clue,DeepSeek,language,"DeepSeek open-sourced the reasoning models R1 and R1-Zero , which demonstrated capabilities similar to o1 across various domains at a fraction of the cost. Additionally, smaller distilled models were released, achieving high performance relative to their size.",True,AI Timeline _data/timeline.yml,exact_or_near_exact,0.98,language:0e34f05c-387e-4968-be15-ccec4a55d8c1,DeepSeek R1 (Jan '25),deepseek-r1-0120,DeepSeek,language,2025-01-20,https://artificialanalysis.ai/models/deepseek-r1-0120,"[{""score"": 0.98, ""name"": ""DeepSeek R1 (Jan '25)"", ""creator"": ""DeepSeek"", ""modality"": ""language"", ""slug"": ""deepseek-r1-0120""}, {""score"": 0.98, ""name"": ""DeepSeek R1 0528 (May '25)"", ""creator"": ""DeepSeek"", ""modality"": ""language"", ""slug"": ""deepseek-r1""}, {""score"": 0.8342, ""name"": ""DeepSeek V4 Pro (Reasoning, Max Effort)"", ""creator"": ""DeepSeek"", ""modality"": ""language"", ""slug"": ""deepseek-v4-pro""}, {""score"": 0.8342, ""name"": ""DeepSeek V4 Pro (Reasoning, High Effort)"", ""creator"": ""DeepSeek"", ""modality"": ""language"", ""slug"": ""deepseek-v4-pro-high""}, {""score"": 0.8342, ""name"": ""DeepSeek V4 Pro (Non-reasoning)"", ""creator"": ""DeepSeek"", ""modality"": ""language"", ""slug"": ""deepseek-v4-pro-non-reasoning""}]",False
AIT-2025-01-003-E03,AIT-2025-01-003,2025,January,1,126,3,o1,model,model-family or model-context clue,DeepSeek,language,"DeepSeek open-sourced the reasoning models R1 and R1-Zero , which demonstrated capabilities similar to o1 across various domains at a fraction of the cost. Additionally, smaller distilled models were released, achieving high performance relative to their size.",True,AI Timeline _data/timeline.yml,exact_or_near_exact,1.0,language:5ad2f60f-ee05-49fd-85a0-cef69aa7cb7b,o1,o1,OpenAI,language,2024-12-05,https://artificialanalysis.ai/models/o1,"[{""score"": 1.0, ""name"": ""o1"", ""creator"": ""OpenAI"", ""modality"": ""language"", ""slug"": ""o1""}, {""score"": 0.9691, ""name"": ""DeepSeek R1 (Jan '25)"", ""creator"": ""DeepSeek"", ""modality"": ""language"", ""slug"": ""deepseek-r1-0120""}, {""score"": 0.9691, ""name"": ""DeepSeek R1 0528 (May '25)"", ""creator"": ""DeepSeek"", ""modality"": ""language"", ""slug"": ""deepseek-r1""}, {""score"": 0.8933, ""name"": ""DeepSeek V3.1 (Non-reasoning)"", ""creator"": ""DeepSeek"", ""modality"": ""language"", ""slug"": ""deepseek-v3-1""}, {""score"": 0.8933, ""name"": ""DeepSeek V3.1 (Reasoning)"", ""creator"": ""DeepSeek"", ""modality"": ""language"", ""slug"": ""deepseek-v3-1-reasoning""}]",False
AIT-2025-01-004-E01,AIT-2025-01-004,2025,January,1,127,1,Titans,model,model-family or model-context clue,Google,language,"Google published a research paper on a new language model architecture called Titans , designed to enable models to retain both short- and long-term memory. This architecture significantly improves processing for extended context windows.",True,AI Timeline _data/timeline.yml,medium,0.7743,text-to-speech:7efc9790-17f6-44a5-8b4f-897deaeb0088,Standard,standard,Google,text-to-speech,,https://artificialanalysis.ai/models/standard,"[{""score"": 0.7743, ""name"": ""Standard"", ""creator"": ""Google"", ""modality"": ""text-to-speech"", ""slug"": ""standard""}, {""score"": 0.7523, ""name"": ""Studio"", ""creator"": ""Google"", ""modality"": ""text-to-speech"", ""slug"": ""studio""}, {""score"": 0.7267, ""name"": ""Lyria 2"", ""creator"": ""Google"", ""modality"": ""music-instrumental"", ""slug"": """"}, {""score"": 0.6754, ""name"": ""PALM-2"", ""creator"": ""Google"", ""modality"": ""language"", ""slug"": ""palm-2""}, {""score"": 0.6661, ""name"": ""Imagen 3 (v002)"", ""creator"": ""Google"", ""modality"": ""text-to-image"", ""slug"": ""imagen-3-v002""}]",True
AIT-2025-01-005-E01,AIT-2025-01-005,2025,January,1,128,1,Janus Pro 7B,model,model-family or model-context clue,DeepSeek,text-to-image,"DeepSeek open-sourced a fully multimodal model, Janus Pro 7B , which supports both text and image generation.",False,AI Timeline _data/timeline.yml,exact_or_near_exact,1.0,text-to-image:9d5d83b1-4b8e-4477-b587-5b35133d4b9e,Janus Pro,janus-pro,DeepSeek,text-to-image,2025-01,https://artificialanalysis.ai/models/janus-pro,"[{""score"": 1.0, ""name"": ""Janus Pro"", ""creator"": ""DeepSeek"", ""modality"": ""text-to-image"", ""slug"": ""janus-pro""}, {""score"": 0.5855, ""name"": ""FLUX.2 [pro]"", ""creator"": ""Black Forest Labs"", ""modality"": ""text-to-image"", ""slug"": ""flux_flux-2--pro""}, {""score"": 0.5855, ""name"": ""FLUX.1 [pro]"", ""creator"": ""Black Forest Labs"", ""modality"": ""text-to-image"", ""slug"": ""flux-1-pro""}, {""score"": 0.5833, ""name"": ""Hailuo 02 Pro"", ""creator"": ""MiniMax"", ""modality"": ""text-to-video"", ""slug"": ""hailuo-02-pro""}, {""score"": 0.5833, ""name"": ""Hailuo 02 Pro"", ""creator"": ""MiniMax"", ""modality"": ""image-to-video"", ""slug"": ""hailuo-02-pro""}]",False
AIT-2025-01-006-E01,AIT-2025-01-006,2025,January,1,129,1,Qwen2.5-Max,model,model-family or model-context clue,DeepSeek,language,"Alibaba unveiled Qwen2.5-Max , a large language model that surpasses several leading models, including DeepSeek-V3 , GPT-4o , and Claude 3.5 . Additionally, the Qwen2.5-1M series was open-sourced, capable of processing up to one million tokens, along with the Qwen2.5-VL vision model series in three different sizes.",False,AI Timeline _data/timeline.yml,exact_or_near_exact,1.0,language:b9dc72c6-7bea-4936-a55a-4b0c835fc755,Qwen2.5 Max,qwen-2-5-max,Alibaba,language,2025-01-28,https://artificialanalysis.ai/models/qwen-2-5-max,"[{""score"": 1.0, ""name"": ""Qwen2.5 Max"", ""creator"": ""Alibaba"", ""modality"": ""language"", ""slug"": ""qwen-2-5-max""}, {""score"": 0.8182, ""name"": ""Qwen3.7 Max"", ""creator"": ""Alibaba"", ""modality"": ""language"", ""slug"": ""qwen3-7-max""}, {""score"": 0.8182, ""name"": ""Qwen3.6 Max Preview"", ""creator"": ""Alibaba"", ""modality"": ""language"", ""slug"": ""qwen3-6-max""}, {""score"": 0.8, ""name"": ""Qwen3 Max"", ""creator"": ""Alibaba"", ""modality"": ""language"", ""slug"": ""qwen3-max""}, {""score"": 0.8, ""name"": ""Qwen3 Max (Preview)"", ""creator"": ""Alibaba"", ""modality"": ""language"", ""slug"": ""qwen3-max-preview""}]",False
AIT-2025-01-006-E02,AIT-2025-01-006,2025,January,1,129,2,DeepSeek-V3,model,model-family or model-context clue,DeepSeek,language,"Alibaba unveiled Qwen2.5-Max , a large language model that surpasses several leading models, including DeepSeek-V3 , GPT-4o , and Claude 3.5 . Additionally, the Qwen2.5-1M series was open-sourced, capable of processing up to one million tokens, along with the Qwen2.5-VL vision model series in three different sizes.",False,AI Timeline _data/timeline.yml,exact_or_near_exact,1.0,language:43fc5506-c5ed-4dee-9b85-962bf7ae3986,DeepSeek V3 (Dec '24),deepseek-v3,DeepSeek,language,2024-12-26,https://artificialanalysis.ai/models/deepseek-v3,"[{""score"": 1.0, ""name"": ""DeepSeek V3 (Dec '24)"", ""creator"": ""DeepSeek"", ""modality"": ""language"", ""slug"": ""deepseek-v3""}, {""score"": 0.98, ""name"": ""DeepSeek V3.2 (Non-reasoning)"", ""creator"": ""DeepSeek"", ""modality"": ""language"", ""slug"": ""deepseek-v3-2""}, {""score"": 0.98, ""name"": ""DeepSeek V3.2 Exp (Non-reasoning)"", ""creator"": ""DeepSeek"", ""modality"": ""language"", ""slug"": ""deepseek-v3-2-0925""}, {""score"": 0.98, ""name"": ""DeepSeek V3.1 Terminus (Reasoning)"", ""creator"": ""DeepSeek"", ""modality"": ""language"", ""slug"": ""deepseek-v3-1-terminus-reasoning""}, {""score"": 0.98, ""name"": ""DeepSeek V3 0324"", ""creator"": ""DeepSeek"", ""modality"": ""language"", ""slug"": ""deepseek-v3-0324""}]",False
AIT-2025-01-006-E03,AIT-2025-01-006,2025,January,1,129,3,GPT-4o,model,model-family or model-context clue,DeepSeek,language,"Alibaba unveiled Qwen2.5-Max , a large language model that surpasses several leading models, including DeepSeek-V3 , GPT-4o , and Claude 3.5 . Additionally, the Qwen2.5-1M series was open-sourced, capable of processing up to one million tokens, along with the Qwen2.5-VL vision model series in three different sizes.",False,AI Timeline _data/timeline.yml,exact_or_near_exact,1.0,language:8c1be908-67b6-4cf4-ba08-83ddbe44fde3,GPT-4o (Aug '24),gpt-4o-2024-08-06,OpenAI,language,2024-08-06,https://artificialanalysis.ai/models/gpt-4o-2024-08-06,"[{""score"": 1.0, ""name"": ""GPT-4o (Aug '24)"", ""creator"": ""OpenAI"", ""modality"": ""language"", ""slug"": ""gpt-4o-2024-08-06""}, {""score"": 1.0, ""name"": ""GPT-4o (May '24)"", ""creator"": ""OpenAI"", ""modality"": ""language"", ""slug"": ""gpt-4o-2024-05-13""}, {""score"": 1.0, ""name"": ""GPT-4o (Nov '24)"", ""creator"": ""OpenAI"", ""modality"": ""language"", ""slug"": ""gpt-4o""}, {""score"": 1.0, ""name"": ""GPT-4o (March 2025, chatgpt-4o-latest)"", ""creator"": ""OpenAI"", ""modality"": ""language"", ""slug"": ""gpt-4o-chatgpt-03-25""}, {""score"": 1.0, ""name"": ""GPT-4o (ChatGPT)"", ""creator"": ""OpenAI"", ""modality"": ""language"", ""slug"": ""gpt-4o-chatgpt""}]",False
AIT-2025-01-006-E04,AIT-2025-01-006,2025,January,1,129,4,Claude 3.5,model,model-family or model-context clue,DeepSeek,language,"Alibaba unveiled Qwen2.5-Max , a large language model that surpasses several leading models, including DeepSeek-V3 , GPT-4o , and Claude 3.5 . Additionally, the Qwen2.5-1M series was open-sourced, capable of processing up to one million tokens, along with the Qwen2.5-VL vision model series in three different sizes.",False,AI Timeline _data/timeline.yml,high,0.92,language:0a603978-03b9-4f47-a273-2f7fd969be85,Claude 3.5 Sonnet (Oct '24),claude-35-sonnet,Anthropic,language,2024-10-22,https://artificialanalysis.ai/models/claude-35-sonnet,"[{""score"": 0.92, ""name"": ""Claude 3.5 Sonnet (Oct '24)"", ""creator"": ""Anthropic"", ""modality"": ""language"", ""slug"": ""claude-35-sonnet""}, {""score"": 0.92, ""name"": ""Claude 3.5 Sonnet (June '24)"", ""creator"": ""Anthropic"", ""modality"": ""language"", ""slug"": ""claude-35-sonnet-june-24""}, {""score"": 0.92, ""name"": ""Claude 3.5 Haiku"", ""creator"": ""Anthropic"", ""modality"": ""language"", ""slug"": ""claude-3-5-haiku""}, {""score"": 0.8, ""name"": ""Claude 2.0"", ""creator"": ""Anthropic"", ""modality"": ""language"", ""slug"": ""claude-2""}, {""score"": 0.8, ""name"": ""Claude 2.1"", ""creator"": ""Anthropic"", ""modality"": ""language"", ""slug"": ""claude-21""}]",False
AIT-2025-01-006-E05,AIT-2025-01-006,2025,January,1,129,5,Qwen2.5-1M,model,model-family or model-context clue,DeepSeek,language,"Alibaba unveiled Qwen2.5-Max , a large language model that surpasses several leading models, including DeepSeek-V3 , GPT-4o , and Claude 3.5 . Additionally, the Qwen2.5-1M series was open-sourced, capable of processing up to one million tokens, along with the Qwen2.5-VL vision model series in three different sizes.",False,AI Timeline _data/timeline.yml,medium,0.8571,language:b9dc72c6-7bea-4936-a55a-4b0c835fc755,Qwen2.5 Max,qwen-2-5-max,Alibaba,language,2025-01-28,https://artificialanalysis.ai/models/qwen-2-5-max,"[{""score"": 0.8571, ""name"": ""Qwen2.5 Max"", ""creator"": ""Alibaba"", ""modality"": ""language"", ""slug"": ""qwen-2-5-max""}, {""score"": 0.7, ""name"": ""Qwen3.5 2B (Reasoning)"", ""creator"": ""Alibaba"", ""modality"": ""language"", ""slug"": ""qwen3-5-2b""}, {""score"": 0.7, ""name"": ""Qwen3.5 4B (Reasoning)"", ""creator"": ""Alibaba"", ""modality"": ""language"", ""slug"": ""qwen3-5-4b""}, {""score"": 0.7, ""name"": ""Qwen3.5 4B (Non-reasoning)"", ""creator"": ""Alibaba"", ""modality"": ""language"", ""slug"": ""qwen3-5-4b-non-reasoning""}, {""score"": 0.7, ""name"": ""Qwen3.5 2B (Non-reasoning)"", ""creator"": ""Alibaba"", ""modality"": ""language"", ""slug"": ""qwen3-5-2b-non-reasoning""}]",True
