final_event_id,company_id,creator,upstream_hardware,upstream_cloud,downstream_integrator,downstream_deployer,downstream_enabler,competitor,is_investor,is_owner,confidence,justification
FMR-0029,CRM,Google,0,0,1,0,0,0,0,0,H,Einstein GPT/Agentforce
FMR-0029,NFLX,Google,0,0,0,1,0,0,0,0,M,AI recommendation engine; core business is streaming
FMR-0029,ORCL,Google,0,1,0,0,0,0,0,0,H,OCI used for AI training workloads
FMR-0029,INTC,Google,1,0,0,0,0,0,0,0,H,Gaudi AI accelerators and Xeon CPUs for AI workloads
FMR-0029,ACN,Google,0,0,0,0,1,0,0,0,H,Global IT consulting with major GenAI practice helping clients adopt AI
FMR-0029,UBER,Google,0,0,0,1,0,0,0,0,H,AI routing/pricing optimization; core is transportation
FMR-0029,QCOM,Google,1,0,0,0,0,0,0,0,M,Edge/on-device AI inference chips (Snapdragon NPU)
FMR-0029,SHOP,Google,0,0,1,0,0,0,0,0,M,Shopify Magic AI features core to product
FMR-0029,APP,Google,0,0,1,0,0,0,0,0,H,AppLovin AXON engine — AI-powered ad optimization IS the product
FMR-0029,NOW,Google,0,0,1,0,0,0,0,0,H,Now Assist GenAI copilot across all products
FMR-0029,ADBE,Google,0,0,1,0,0,0,0,0,H,Firefly generative AI in Creative Cloud
FMR-0029,SNPS,Google,0,0,1,0,0,0,0,0,H,Synopsys.ai — AI-powered EDA chip design
FMR-0029,CDNS,Google,0,0,1,0,0,0,0,0,H,Cerebrus — AI chip design automation
FMR-0029,HUT,Google,0,0,0,1,0,0,0,0,M,Pivoting to AI/HPC hosting; transitional from crypto mining
FMR-0029,STX,Google,1,0,0,0,0,0,0,0,M,Data center storage solutions for AI workloads
FMR-0029,MRVL,Google,1,0,0,0,0,0,0,0,H,Custom AI accelerators and data center networking silicon
FMR-0029,SNOW,Google,0,0,1,0,0,0,0,0,H,Cortex AI integrates LLMs into data cloud
FMR-0029,3690 HK,Google,0,0,0,1,0,0,0,0,M,AI in delivery optimization; core is local services
FMR-0029,IFX GR,Google,1,0,0,0,0,0,0,0,M,Power management semiconductors for data centers
FMR-0029,FTNT,Google,0,0,1,0,0,0,0,0,M,FortiAI threat detection
FMR-0029,5803 JP,Google,1,0,0,0,0,0,0,0,L,Power systems and industrial equipment for data centers — indirect
FMR-0029,NXPI,Google,1,0,0,0,0,0,0,0,L,Edge AI processors for automotive and IoT; weak link to LLM training
FMR-0029,3443 TT,Google,1,0,0,0,0,0,0,0,L,Memory modules supplier; indirect link to AI infrastructure
FMR-0029,6702 JP,Google,0,0,0,0,1,0,0,0,H,IT services with AI solutions for enterprise digital transformation
FMR-0029,TRI,Google,0,0,1,0,0,0,0,0,M,AI-powered legal tax and news information tools as core product offering
FMR-0029,6701 JP,Google,0,0,0,0,1,0,0,0,H,IT services and AI/biometrics solutions for enterprise clients
FMR-0029,BIDU,Google,0,0,0,0,0,1,0,0,H,ERNIE models compete with all foundation model creators
FMR-0029,DDOG,Google,0,0,1,0,0,0,0,0,M,AI-powered observability; Bits AI
FMR-0029,6954 JP,Google,0,0,0,1,0,0,0,0,M,AI in consumer electronics and industrial products; core is electronics manufacturing
FMR-0029,WDAY,Google,0,0,1,0,0,0,0,0,M,Workday AI embedded in HCM/finance
FMR-0029,ERIC,Google,0,0,0,1,0,0,0,0,M,AI-powered network optimization; core is telecom infrastructure
FMR-0029,CRWV,Google,0,0,0,1,0,0,0,0,L,AI features in healthcare IT platform; limited evidence of deep integration
FMR-0029,TDC,Google,0,0,1,0,0,0,0,0,M,ClearScape AI analytics
FMR-0029,GEHC,Google,0,0,0,1,0,0,0,0,H,AI medical imaging and diagnostics; core business is medical devices
FMR-0029,TIETO FH,Google,0,0,0,0,1,0,0,0,H,Nordic IT services with dedicated AI practice for enterprise clients
FMR-0029,EXPN LN,Google,0,0,1,0,0,0,0,0,M,Proprietary data combined with AI-enhanced analytics as core product delivery
FMR-0029,ZS,Google,0,0,1,0,0,0,0,0,M,AI-powered zero trust security
FMR-0029,CYBR,Google,0,0,1,0,0,0,0,0,M,AI-based identity security
FMR-0029,STNE,Google,0,0,0,1,0,0,0,0,L,AI in payments processing; core is fintech
FMR-0029,PATH,Google,0,0,1,0,0,0,0,0,H,AI-powered RPA; integrates LLMs
FMR-0029,4755 JP,Google,0,0,0,1,0,0,0,0,M,AI in e-commerce/fintech; core is internet services
FMR-0029,HPE,Google,1,0,0,0,1,0,0,0,M,AI servers and HPC systems; enterprise AI/ML solutions and consulting
FMR-0029,TEMN SW,Google,0,0,1,0,0,0,0,0,M,GenAI banking platform features
FMR-0029,PONY,Google,0,0,0,1,0,0,0,0,M,Autonomous driving uses AI; core is mobility
FMR-0029,TWLO,Google,0,0,1,0,0,0,0,0,M,CustomerAI platform; LLM-powered comms
FMR-0029,G,Google,0,0,0,0,1,0,0,0,H,BPO services with AI automation helping clients transform operations
FMR-0029,DXC,Google,0,0,0,0,1,0,0,0,H,IT outsourcing with AI-augmented service offerings for enterprise clients
FMR-0029,AMBA,Google,1,0,0,0,0,0,0,0,L,Edge AI vision processors; indirect link to LLM training infrastructure
FMR-0029,OKTA,Google,0,0,1,0,0,0,0,0,M,AI identity threat detection
FMR-0029,WRD,Google,0,0,0,0,0,0,0,0,L,Rugged computing; very limited AI relevance; conservative coding all 0
FMR-0029,PEGA,Google,0,0,1,0,0,0,0,0,M,GenAI Blueprint; AI process automation
FMR-0029,6588 JP,Google,0,0,0,1,0,0,0,0,L,AI in infrastructure and storage systems; diversified industrial conglomerate
FMR-0029,WKL NA,Google,0,0,1,0,0,0,0,0,M,AI-enhanced professional information services for legal health and tax
FMR-0029,SOUN,Google,0,0,1,0,0,0,0,0,H,SoundHound voice AI platform
FMR-0029,2395 TT,Google,1,0,0,0,0,0,0,0,L,Edge computing and industrial IoT hardware; indirect link to AI infrastructure
FMR-0029,CCC,Google,0,0,1,0,0,0,0,0,H,AI-powered claims processing for insurance
FMR-0029,2353 TT,Google,1,0,0,0,0,0,0,0,L,PC/server hardware manufacturer; indirect link to AI compute infrastructure
FMR-0029,6758 JP,Google,0,0,0,1,0,0,0,0,M,AI deployed in gaming imaging and entertainment; diversified conglomerate
FMR-0029,SNAP,Google,0,0,0,1,0,0,0,0,H,My AI chatbot and AR filters; core is social messaging
FMR-0029,ZBRA,Google,0,0,0,1,0,0,0,0,M,AI deployed in supply chain/warehouse automation; core business is enterprise tracking
FMR-0029,NICE,Google,0,0,1,0,0,0,0,0,M,CXone AI for contact centers
FMR-0029,AMP IM,Google,0,0,0,1,0,0,0,0,L,AI for hearing aid fitting optimization; core is hearing solutions retail
FMR-0029,SMCI,Google,1,0,0,0,0,0,0,0,H,GPU server systems and liquid cooling for AI data centers
FMR-0029,QUBT,Google,0,0,0,0,0,0,0,0,L,No meaningful LLM relationship — quantum-AI optimization marginal
FMR-0029,WIX,Google,0,0,1,0,0,0,0,0,M,AI website builder; AI text/image generation
FMR-0029,TTD,Google,0,0,1,0,0,0,0,0,M,Kokai AI-powered ad bidding
FMR-0029,AI,Google,0,0,1,0,0,0,0,0,H,C3.ai — entire business is AI platform
FMR-0030,005930 KS,Runway,1,0,0,0,0,0,0,0,H,HBM/DRAM supplier and chip foundry for AI infrastructure
FMR-0030,GOOGL,Runway,0,1,0,0,0,1,0,0,H,GCP hosts AI workloads; Gemini competes
FMR-0030,MU,Runway,1,0,0,0,0,0,0,0,H,HBM and DRAM memory for AI training/inference
FMR-0030,AMD,Runway,1,0,0,0,0,0,0,0,H,MI-series AI accelerators and EPYC CPUs for AI training/inference
FMR-0030,000660 KS,Runway,1,0,0,0,0,0,0,0,H,HBM memory supplier for AI training/inference infrastructure
FMR-0030,BABA,Runway,0,1,0,0,0,1,0,0,H,Alibaba Cloud hosts AI workloads; Qwen competes
FMR-0030,TSM,Runway,1,0,0,0,0,0,0,0,H,Fabricates AI chips for NVIDIA/AMD and other AI silicon designers
FMR-0030,TSLA,Runway,0,0,0,1,0,0,0,0,H,FSD uses AI; core is automotive/energy
FMR-0030,AAPL,Runway,0,0,0,0,0,1,0,0,M,Apple Intelligence competes with all foundation model creators
FMR-0030,AVGO,Runway,1,0,0,0,0,0,0,0,H,Custom AI accelerators (e.g. Google TPU) and data center networking
FMR-0030,CSCO,Runway,0,0,0,1,0,0,0,0,M,AI-powered networking and security products; core business is networking equipment
FMR-0030,700 HK,Runway,0,0,0,0,0,1,0,0,M,Hunyuan models compete with all foundation model creators
FMR-0030,NVDA,Runway,1,0,0,0,0,0,0,0,H,GPU supplier for AI training/inference; dominant AI accelerator provider
FMR-0030,AMZN,Runway,0,1,0,0,0,1,0,0,H,AWS hosts AI workloads; Titan/Nova competes
FMR-0030,PLTR,Runway,0,0,1,0,0,0,0,0,H,AIP platform directly integrates LLMs
FMR-0030,IBM,Runway,0,0,0,0,1,1,0,0,H,AI consulting services (watsonx) plus own Granite foundation models competing with creators
FMR-0030,MSFT,Runway,0,1,1,0,0,1,0,0,H,Azure hosts AI workloads; Copilot integrates AI; Phi competes
FMR-0030,META,Runway,0,0,0,0,0,1,0,0,H,Llama competes with all foundation model creators
FMR-0030,SIE GR,Runway,0,0,0,1,0,0,0,0,H,Industrial AI digital twin and automation; core business is industrial technology
FMR-0030,CRM,Runway,0,0,1,0,0,0,0,0,H,Einstein GPT/Agentforce
FMR-0030,NFLX,Runway,0,0,0,1,0,0,0,0,M,AI recommendation engine; core business is streaming
FMR-0030,ORCL,Runway,0,1,0,0,0,0,0,0,H,OCI used for AI training workloads
FMR-0030,INTC,Runway,1,0,0,0,0,0,0,0,H,Gaudi AI accelerators and Xeon CPUs for AI workloads
FMR-0030,ACN,Runway,0,0,0,0,1,0,0,0,H,Global IT consulting with major GenAI practice helping clients adopt AI
FMR-0030,UBER,Runway,0,0,0,1,0,0,0,0,H,AI routing/pricing optimization; core is transportation
FMR-0030,QCOM,Runway,1,0,0,0,0,0,0,0,M,Edge/on-device AI inference chips (Snapdragon NPU)
FMR-0030,SHOP,Runway,0,0,1,0,0,0,0,0,M,Shopify Magic AI features core to product
FMR-0030,APP,Runway,0,0,1,0,0,0,0,0,H,AppLovin AXON engine — AI-powered ad optimization IS the product
FMR-0030,NOW,Runway,0,0,1,0,0,0,0,0,H,Now Assist GenAI copilot across all products
FMR-0030,ADBE,Runway,0,0,1,0,0,0,0,0,H,Firefly generative AI in Creative Cloud
FMR-0030,SNPS,Runway,0,0,1,0,0,0,0,0,H,Synopsys.ai — AI-powered EDA chip design
FMR-0030,CDNS,Runway,0,0,1,0,0,0,0,0,H,Cerebrus — AI chip design automation
FMR-0030,HUT,Runway,0,0,0,1,0,0,0,0,M,Pivoting to AI/HPC hosting; transitional from crypto mining
FMR-0030,STX,Runway,1,0,0,0,0,0,0,0,M,Data center storage solutions for AI workloads
FMR-0030,MRVL,Runway,1,0,0,0,0,0,0,0,H,Custom AI accelerators and data center networking silicon
FMR-0030,SNOW,Runway,0,0,1,0,0,0,0,0,H,Cortex AI integrates LLMs into data cloud
FMR-0030,3690 HK,Runway,0,0,0,1,0,0,0,0,M,AI in delivery optimization; core is local services
FMR-0030,IFX GR,Runway,1,0,0,0,0,0,0,0,M,Power management semiconductors for data centers
FMR-0030,FTNT,Runway,0,0,1,0,0,0,0,0,M,FortiAI threat detection
FMR-0030,5803 JP,Runway,1,0,0,0,0,0,0,0,L,Power systems and industrial equipment for data centers — indirect
FMR-0030,NXPI,Runway,1,0,0,0,0,0,0,0,L,Edge AI processors for automotive and IoT; weak link to LLM training
FMR-0030,3443 TT,Runway,1,0,0,0,0,0,0,0,L,Memory modules supplier; indirect link to AI infrastructure
FMR-0030,6702 JP,Runway,0,0,0,0,1,0,0,0,H,IT services with AI solutions for enterprise digital transformation
FMR-0030,TRI,Runway,0,0,1,0,0,0,0,0,M,AI-powered legal tax and news information tools as core product offering
FMR-0030,6701 JP,Runway,0,0,0,0,1,0,0,0,H,IT services and AI/biometrics solutions for enterprise clients
FMR-0030,BIDU,Runway,0,0,0,0,0,1,0,0,H,ERNIE models compete with all foundation model creators
FMR-0030,DDOG,Runway,0,0,1,0,0,0,0,0,M,AI-powered observability; Bits AI
FMR-0030,6954 JP,Runway,0,0,0,1,0,0,0,0,M,AI in consumer electronics and industrial products; core is electronics manufacturing
FMR-0030,WDAY,Runway,0,0,1,0,0,0,0,0,M,Workday AI embedded in HCM/finance
FMR-0030,ERIC,Runway,0,0,0,1,0,0,0,0,M,AI-powered network optimization; core is telecom infrastructure
FMR-0030,CRWV,Runway,0,0,0,1,0,0,0,0,L,AI features in healthcare IT platform; limited evidence of deep integration
FMR-0030,TDC,Runway,0,0,1,0,0,0,0,0,M,ClearScape AI analytics
FMR-0030,GEHC,Runway,0,0,0,1,0,0,0,0,H,AI medical imaging and diagnostics; core business is medical devices
FMR-0030,TIETO FH,Runway,0,0,0,0,1,0,0,0,H,Nordic IT services with dedicated AI practice for enterprise clients
FMR-0030,EXPN LN,Runway,0,0,1,0,0,0,0,0,M,Proprietary data combined with AI-enhanced analytics as core product delivery
FMR-0030,ZS,Runway,0,0,1,0,0,0,0,0,M,AI-powered zero trust security
FMR-0030,CYBR,Runway,0,0,1,0,0,0,0,0,M,AI-based identity security
FMR-0030,STNE,Runway,0,0,0,1,0,0,0,0,L,AI in payments processing; core is fintech
FMR-0030,PATH,Runway,0,0,1,0,0,0,0,0,H,AI-powered RPA; integrates LLMs
FMR-0030,4755 JP,Runway,0,0,0,1,0,0,0,0,M,AI in e-commerce/fintech; core is internet services
FMR-0030,HPE,Runway,1,0,0,0,1,0,0,0,M,AI servers and HPC systems; enterprise AI/ML solutions and consulting
FMR-0030,TEMN SW,Runway,0,0,1,0,0,0,0,0,M,GenAI banking platform features
FMR-0030,PONY,Runway,0,0,0,1,0,0,0,0,M,Autonomous driving uses AI; core is mobility
FMR-0030,TWLO,Runway,0,0,1,0,0,0,0,0,M,CustomerAI platform; LLM-powered comms
FMR-0030,G,Runway,0,0,0,0,1,0,0,0,H,BPO services with AI automation helping clients transform operations
FMR-0030,DXC,Runway,0,0,0,0,1,0,0,0,H,IT outsourcing with AI-augmented service offerings for enterprise clients
FMR-0030,AMBA,Runway,1,0,0,0,0,0,0,0,L,Edge AI vision processors; indirect link to LLM training infrastructure
FMR-0030,OKTA,Runway,0,0,1,0,0,0,0,0,M,AI identity threat detection
FMR-0030,WRD,Runway,0,0,0,0,0,0,0,0,L,Rugged computing; very limited AI relevance; conservative coding all 0
FMR-0030,PEGA,Runway,0,0,1,0,0,0,0,0,M,GenAI Blueprint; AI process automation
FMR-0030,6588 JP,Runway,0,0,0,1,0,0,0,0,L,AI in infrastructure and storage systems; diversified industrial conglomerate
FMR-0030,WKL NA,Runway,0,0,1,0,0,0,0,0,M,AI-enhanced professional information services for legal health and tax
FMR-0030,SOUN,Runway,0,0,1,0,0,0,0,0,H,SoundHound voice AI platform
FMR-0030,2395 TT,Runway,1,0,0,0,0,0,0,0,L,Edge computing and industrial IoT hardware; indirect link to AI infrastructure
FMR-0030,CCC,Runway,0,0,1,0,0,0,0,0,H,AI-powered claims processing for insurance
FMR-0030,2353 TT,Runway,1,0,0,0,0,0,0,0,L,PC/server hardware manufacturer; indirect link to AI compute infrastructure
FMR-0030,6758 JP,Runway,0,0,0,1,0,0,0,0,M,AI deployed in gaming imaging and entertainment; diversified conglomerate
FMR-0030,SNAP,Runway,0,0,0,1,0,0,0,0,H,My AI chatbot and AR filters; core is social messaging
FMR-0030,ZBRA,Runway,0,0,0,1,0,0,0,0,M,AI deployed in supply chain/warehouse automation; core business is enterprise tracking
FMR-0030,NICE,Runway,0,0,1,0,0,0,0,0,M,CXone AI for contact centers
FMR-0030,AMP IM,Runway,0,0,0,1,0,0,0,0,L,AI for hearing aid fitting optimization; core is hearing solutions retail
FMR-0030,SMCI,Runway,1,0,0,0,0,0,0,0,H,GPU server systems and liquid cooling for AI data centers
FMR-0030,QUBT,Runway,0,0,0,0,0,0,0,0,L,No meaningful LLM relationship — quantum-AI optimization marginal
FMR-0030,WIX,Runway,0,0,1,0,0,0,0,0,M,AI website builder; AI text/image generation
FMR-0030,TTD,Runway,0,0,1,0,0,0,0,0,M,Kokai AI-powered ad bidding
FMR-0030,AI,Runway,0,0,1,0,0,0,0,0,H,C3.ai — entire business is AI platform
FMR-0031,005930 KS,Google,1,0,0,0,0,0,0,0,H,HBM/DRAM supplier and chip foundry for AI infrastructure
FMR-0031,GOOGL,Google,0,1,0,0,0,0,0,1,H,Alphabet is Google's listed parent; R2:GCP cloud infrastructure even as owner (adjudicated)
FMR-0031,MU,Google,1,0,0,0,0,0,0,0,H,HBM and DRAM memory for AI training/inference
FMR-0031,AMD,Google,1,0,0,0,0,0,0,0,H,MI-series AI accelerators and EPYC CPUs for AI training/inference
FMR-0031,000660 KS,Google,1,0,0,0,0,0,0,0,H,HBM memory supplier for AI training/inference infrastructure
FMR-0031,BABA,Google,0,1,0,0,0,1,0,0,H,Alibaba Cloud hosts AI workloads; Qwen competes
FMR-0031,TSM,Google,1,0,0,0,0,0,0,0,H,Fabricates AI chips for NVIDIA/AMD and other AI silicon designers
FMR-0031,TSLA,Google,0,0,0,1,0,0,0,0,H,FSD uses AI; core is automotive/energy
FMR-0031,AAPL,Google,0,0,0,0,0,1,0,0,M,Apple Intelligence competes with all foundation model creators
FMR-0031,AVGO,Google,1,0,0,0,0,0,0,0,H,Custom AI accelerators (e.g. Google TPU) and data center networking
FMR-0031,CSCO,Google,0,0,0,1,0,0,0,0,M,AI-powered networking and security products; core business is networking equipment
FMR-0031,700 HK,Google,0,0,0,0,0,1,0,0,M,Hunyuan models compete with all foundation model creators
FMR-0031,NVDA,Google,1,0,0,0,0,0,0,0,H,GPU supplier for AI training/inference; dominant AI accelerator provider
FMR-0031,AMZN,Google,0,1,0,0,0,1,0,0,H,AWS hosts AI workloads; Titan/Nova competes
FMR-0031,PLTR,Google,0,0,1,0,0,0,0,0,H,AIP platform directly integrates LLMs
FMR-0031,IBM,Google,0,0,0,0,1,1,0,0,H,AI consulting services (watsonx) plus own Granite foundation models competing with creators
FMR-0031,MSFT,Google,0,1,1,0,0,1,0,0,H,Azure hosts AI workloads; Copilot integrates AI; Phi competes
FMR-0031,META,Google,0,0,0,0,0,1,0,0,H,Llama competes with all foundation model creators
FMR-0031,SIE GR,Google,0,0,0,1,0,0,0,0,H,Industrial AI digital twin and automation; core business is industrial technology
FMR-0031,CRM,Google,0,0,1,0,0,0,0,0,H,Einstein GPT/Agentforce
FMR-0031,NFLX,Google,0,0,0,1,0,0,0,0,M,AI recommendation engine; core business is streaming
FMR-0031,ORCL,Google,0,1,0,0,0,0,0,0,H,OCI used for AI training workloads
FMR-0031,INTC,Google,1,0,0,0,0,0,0,0,H,Gaudi AI accelerators and Xeon CPUs for AI workloads
FMR-0031,ACN,Google,0,0,0,0,1,0,0,0,H,Global IT consulting with major GenAI practice helping clients adopt AI
FMR-0031,UBER,Google,0,0,0,1,0,0,0,0,H,AI routing/pricing optimization; core is transportation
FMR-0031,QCOM,Google,1,0,0,0,0,0,0,0,M,Edge/on-device AI inference chips (Snapdragon NPU)
FMR-0031,SHOP,Google,0,0,1,0,0,0,0,0,M,Shopify Magic AI features core to product
FMR-0031,APP,Google,0,0,1,0,0,0,0,0,H,AppLovin AXON engine — AI-powered ad optimization IS the product
FMR-0031,NOW,Google,0,0,1,0,0,0,0,0,H,Now Assist GenAI copilot across all products
FMR-0031,ADBE,Google,0,0,1,0,0,0,0,0,H,Firefly generative AI in Creative Cloud
FMR-0031,SNPS,Google,0,0,1,0,0,0,0,0,H,Synopsys.ai — AI-powered EDA chip design
FMR-0031,CDNS,Google,0,0,1,0,0,0,0,0,H,Cerebrus — AI chip design automation
FMR-0031,HUT,Google,0,0,0,1,0,0,0,0,M,Pivoting to AI/HPC hosting; transitional from crypto mining
FMR-0031,STX,Google,1,0,0,0,0,0,0,0,M,Data center storage solutions for AI workloads
FMR-0031,MRVL,Google,1,0,0,0,0,0,0,0,H,Custom AI accelerators and data center networking silicon
FMR-0031,SNOW,Google,0,0,1,0,0,0,0,0,H,Cortex AI integrates LLMs into data cloud
FMR-0031,3690 HK,Google,0,0,0,1,0,0,0,0,M,AI in delivery optimization; core is local services
FMR-0031,IFX GR,Google,1,0,0,0,0,0,0,0,M,Power management semiconductors for data centers
FMR-0031,FTNT,Google,0,0,1,0,0,0,0,0,M,FortiAI threat detection
FMR-0031,5803 JP,Google,1,0,0,0,0,0,0,0,L,Power systems and industrial equipment for data centers — indirect
FMR-0031,NXPI,Google,1,0,0,0,0,0,0,0,L,Edge AI processors for automotive and IoT; weak link to LLM training
FMR-0031,3443 TT,Google,1,0,0,0,0,0,0,0,L,Memory modules supplier; indirect link to AI infrastructure
FMR-0031,6702 JP,Google,0,0,0,0,1,0,0,0,H,IT services with AI solutions for enterprise digital transformation
FMR-0031,TRI,Google,0,0,1,0,0,0,0,0,M,AI-powered legal tax and news information tools as core product offering
FMR-0031,6701 JP,Google,0,0,0,0,1,0,0,0,H,IT services and AI/biometrics solutions for enterprise clients
FMR-0031,BIDU,Google,0,0,0,0,0,1,0,0,H,ERNIE models compete with all foundation model creators
FMR-0031,DDOG,Google,0,0,1,0,0,0,0,0,M,AI-powered observability; Bits AI
FMR-0031,6954 JP,Google,0,0,0,1,0,0,0,0,M,AI in consumer electronics and industrial products; core is electronics manufacturing
FMR-0031,WDAY,Google,0,0,1,0,0,0,0,0,M,Workday AI embedded in HCM/finance
FMR-0031,ERIC,Google,0,0,0,1,0,0,0,0,M,AI-powered network optimization; core is telecom infrastructure
FMR-0031,CRWV,Google,0,0,0,1,0,0,0,0,L,AI features in healthcare IT platform; limited evidence of deep integration
FMR-0031,TDC,Google,0,0,1,0,0,0,0,0,M,ClearScape AI analytics
FMR-0031,GEHC,Google,0,0,0,1,0,0,0,0,H,AI medical imaging and diagnostics; core business is medical devices
FMR-0031,TIETO FH,Google,0,0,0,0,1,0,0,0,H,Nordic IT services with dedicated AI practice for enterprise clients
FMR-0031,EXPN LN,Google,0,0,1,0,0,0,0,0,M,Proprietary data combined with AI-enhanced analytics as core product delivery
FMR-0031,ZS,Google,0,0,1,0,0,0,0,0,M,AI-powered zero trust security
FMR-0031,CYBR,Google,0,0,1,0,0,0,0,0,M,AI-based identity security
FMR-0031,STNE,Google,0,0,0,1,0,0,0,0,L,AI in payments processing; core is fintech
FMR-0031,PATH,Google,0,0,1,0,0,0,0,0,H,AI-powered RPA; integrates LLMs
FMR-0031,4755 JP,Google,0,0,0,1,0,0,0,0,M,AI in e-commerce/fintech; core is internet services
FMR-0031,HPE,Google,1,0,0,0,1,0,0,0,M,AI servers and HPC systems; enterprise AI/ML solutions and consulting
FMR-0031,TEMN SW,Google,0,0,1,0,0,0,0,0,M,GenAI banking platform features
FMR-0031,PONY,Google,0,0,0,1,0,0,0,0,M,Autonomous driving uses AI; core is mobility
FMR-0031,TWLO,Google,0,0,1,0,0,0,0,0,M,CustomerAI platform; LLM-powered comms
FMR-0031,G,Google,0,0,0,0,1,0,0,0,H,BPO services with AI automation helping clients transform operations
FMR-0031,DXC,Google,0,0,0,0,1,0,0,0,H,IT outsourcing with AI-augmented service offerings for enterprise clients
FMR-0031,AMBA,Google,1,0,0,0,0,0,0,0,L,Edge AI vision processors; indirect link to LLM training infrastructure
FMR-0031,OKTA,Google,0,0,1,0,0,0,0,0,M,AI identity threat detection
FMR-0031,WRD,Google,0,0,0,0,0,0,0,0,L,Rugged computing; very limited AI relevance; conservative coding all 0
FMR-0031,PEGA,Google,0,0,1,0,0,0,0,0,M,GenAI Blueprint; AI process automation
FMR-0031,6588 JP,Google,0,0,0,1,0,0,0,0,L,AI in infrastructure and storage systems; diversified industrial conglomerate
FMR-0031,WKL NA,Google,0,0,1,0,0,0,0,0,M,AI-enhanced professional information services for legal health and tax
FMR-0031,SOUN,Google,0,0,1,0,0,0,0,0,H,SoundHound voice AI platform
FMR-0031,2395 TT,Google,1,0,0,0,0,0,0,0,L,Edge computing and industrial IoT hardware; indirect link to AI infrastructure
FMR-0031,CCC,Google,0,0,1,0,0,0,0,0,H,AI-powered claims processing for insurance
FMR-0031,2353 TT,Google,1,0,0,0,0,0,0,0,L,PC/server hardware manufacturer; indirect link to AI compute infrastructure
FMR-0031,6758 JP,Google,0,0,0,1,0,0,0,0,M,AI deployed in gaming imaging and entertainment; diversified conglomerate
FMR-0031,SNAP,Google,0,0,0,1,0,0,0,0,H,My AI chatbot and AR filters; core is social messaging
FMR-0031,ZBRA,Google,0,0,0,1,0,0,0,0,M,AI deployed in supply chain/warehouse automation; core business is enterprise tracking
FMR-0031,NICE,Google,0,0,1,0,0,0,0,0,M,CXone AI for contact centers
FMR-0031,AMP IM,Google,0,0,0,1,0,0,0,0,L,AI for hearing aid fitting optimization; core is hearing solutions retail
FMR-0031,SMCI,Google,1,0,0,0,0,0,0,0,H,GPU server systems and liquid cooling for AI data centers
FMR-0031,QUBT,Google,0,0,0,0,0,0,0,0,L,No meaningful LLM relationship — quantum-AI optimization marginal
FMR-0031,WIX,Google,0,0,1,0,0,0,0,0,M,AI website builder; AI text/image generation
FMR-0031,TTD,Google,0,0,1,0,0,0,0,0,M,Kokai AI-powered ad bidding
FMR-0031,AI,Google,0,0,1,0,0,0,0,0,H,C3.ai — entire business is AI platform
FMR-0032,005930 KS,Kuaishou,1,0,0,0,0,0,0,0,H,HBM/DRAM supplier and chip foundry for AI infrastructure
FMR-0032,GOOGL,Kuaishou,0,1,0,0,0,1,0,0,H,GCP hosts AI workloads; Gemini competes
FMR-0032,MU,Kuaishou,1,0,0,0,0,0,0,0,H,HBM and DRAM memory for AI training/inference
FMR-0032,AMD,Kuaishou,1,0,0,0,0,0,0,0,H,MI-series AI accelerators and EPYC CPUs for AI training/inference
FMR-0032,000660 KS,Kuaishou,1,0,0,0,0,0,0,0,H,HBM memory supplier for AI training/inference infrastructure
FMR-0032,BABA,Kuaishou,0,1,0,0,0,1,0,0,H,Alibaba Cloud hosts AI workloads; Qwen competes
FMR-0032,TSM,Kuaishou,1,0,0,0,0,0,0,0,H,Fabricates AI chips for NVIDIA/AMD and other AI silicon designers
FMR-0032,TSLA,Kuaishou,0,0,0,1,0,0,0,0,H,FSD uses AI; core is automotive/energy
FMR-0032,AAPL,Kuaishou,0,0,0,0,0,1,0,0,M,Apple Intelligence competes with all foundation model creators
FMR-0032,AVGO,Kuaishou,1,0,0,0,0,0,0,0,H,Custom AI accelerators (e.g. Google TPU) and data center networking
FMR-0032,CSCO,Kuaishou,0,0,0,1,0,0,0,0,M,AI-powered networking and security products; core business is networking equipment
FMR-0032,700 HK,Kuaishou,0,0,0,0,0,1,0,0,M,Hunyuan models compete with all foundation model creators
FMR-0032,NVDA,Kuaishou,1,0,0,0,0,0,0,0,H,GPU supplier for AI training/inference; dominant AI accelerator provider
FMR-0032,AMZN,Kuaishou,0,1,0,0,0,1,0,0,H,AWS hosts AI workloads; Titan/Nova competes
FMR-0032,PLTR,Kuaishou,0,0,1,0,0,0,0,0,H,AIP platform directly integrates LLMs
FMR-0032,IBM,Kuaishou,0,0,0,0,1,1,0,0,H,AI consulting services (watsonx) plus own Granite foundation models competing with creators
FMR-0032,MSFT,Kuaishou,0,1,1,0,0,1,0,0,H,Azure hosts AI workloads; Copilot integrates AI; Phi competes
FMR-0032,META,Kuaishou,0,0,0,0,0,1,0,0,H,Llama competes with all foundation model creators
FMR-0032,SIE GR,Kuaishou,0,0,0,1,0,0,0,0,H,Industrial AI digital twin and automation; core business is industrial technology
FMR-0032,CRM,Kuaishou,0,0,1,0,0,0,0,0,H,Einstein GPT/Agentforce
FMR-0032,NFLX,Kuaishou,0,0,0,1,0,0,0,0,M,AI recommendation engine; core business is streaming
