final_event_id,company_id,upstream_hardware,upstream_cloud,downstream_integrator,downstream_deployer,downstream_enabler,competitor,is_investor,is_owner,confidence,justification
FMR-0036,IBM,0,0,0,0,1,1,0,0,M,R6:Granite models compete in enterprise foundation models; R5:IBM Consulting helps enterprises adopt AI
FMR-0036,IFX GR,1,0,0,0,0,0,0,0,M,R1:power-management components for data centers
FMR-0036,INTC,1,0,0,0,0,0,0,0,H,R1:data-center CPUs and Gaudi AI accelerators
FMR-0036,META,0,0,0,0,0,1,0,0,H,R6:Llama family competes in foundation models
FMR-0036,MRVL,1,0,0,0,0,0,0,0,H,R1:custom AI silicon and data-center networking
FMR-0036,MSFT,0,1,1,0,0,1,0,0,H,R2:Azure cloud infrastructure for AI workloads; R6:Phi models and OpenAI partnership create model competition; R3:Microsoft Copilot integrates frontier LLM capability
FMR-0036,MU,1,0,0,0,0,0,0,0,H,R1:HBM and DRAM supplier for AI data centers
FMR-0036,NFLX,0,0,0,1,0,0,0,0,H,R4:AI recommendation and content operations in streaming
FMR-0036,NICE,0,0,1,0,0,0,0,0,M,R3:CXone AI for contact-center software
FMR-0036,NOW,0,0,1,0,0,0,0,0,H,R3:Now Assist embeds GenAI across the platform
FMR-0036,NVDA,1,0,0,0,0,0,0,0,H,R1:GPU and AI accelerator supplier for LLM training and inference
FMR-0036,NXPI,1,0,0,0,0,0,0,0,L,R1:edge AI processors for auto and IoT
FMR-0036,OKTA,0,0,1,0,0,0,0,0,M,R3:AI-powered identity security features
FMR-0036,ORCL,0,1,0,0,0,0,0,0,H,R2:OCI GPU cloud infrastructure for AI workloads
FMR-0036,PATH,0,0,1,0,0,0,0,0,H,R3:AI-powered automation is central to RPA products
FMR-0036,PEGA,0,0,1,0,0,0,0,0,M,R3:GenAI Blueprint and process automation features
FMR-0036,PLTR,0,0,1,0,0,0,0,0,H,R3:AIP embeds LLMs in flagship analytics platform
FMR-0036,PONY,0,0,0,1,0,0,0,0,M,R4:autonomous driving AI within mobility business
FMR-0036,QCOM,1,0,0,0,0,0,0,0,M,R1:edge and on-device AI inference chips
FMR-0036,QUBT,0,0,1,0,0,0,0,0,L,R3:quantum-AI optimization with marginal LLM relevance
FMR-0036,SHOP,0,0,1,0,0,0,0,0,M,R3:Shopify Magic and AI commerce features
FMR-0036,SIE GR,0,0,0,1,0,0,0,0,H,R4:industrial AI and digital-twin deployment
FMR-0036,SMCI,1,0,0,0,0,0,0,0,H,R1:AI-optimized GPU server systems
FMR-0036,SNAP,0,0,0,1,0,0,0,0,H,R4:AI features in social media and AR products
FMR-0036,SNOW,0,0,1,0,0,0,0,0,H,R3:Cortex AI embeds LLMs in data cloud products
FMR-0036,SNPS,0,0,1,0,0,0,0,0,H,R3:AI-powered EDA tools
FMR-0036,SOUN,0,0,1,0,0,0,0,0,H,R3:voice AI platform powered by foundation-model capability
FMR-0036,STNE,0,0,0,1,0,0,0,0,L,R4:AI deployed in payments and financial services
FMR-0036,STX,1,0,0,0,0,0,0,0,M,R1:data-center storage for AI data pipelines
FMR-0036,TDC,0,0,1,0,0,0,0,0,M,R3:AI and ML analytics platform features
FMR-0036,TEMN SW,0,0,1,0,0,0,0,0,M,R3:GenAI banking software features
FMR-0036,TIETO FH,0,0,0,0,1,0,0,0,H,R5:IT services and consulting with AI practice
FMR-0036,TRI,0,0,1,0,0,0,0,0,M,R3:AI-powered professional information products
FMR-0036,TSLA,0,0,0,1,0,0,0,0,H,R4:AI deployed in autonomous driving within automotive business
FMR-0036,TSM,1,0,0,0,0,0,0,0,H,R1:advanced-node foundry for AI accelerators
FMR-0036,TTD,0,0,1,0,0,0,0,0,M,R3:AI-powered programmatic ad bidding platform
FMR-0036,TWLO,0,0,1,0,0,0,0,0,M,R3:CustomerAI and LLM-powered communication APIs
FMR-0036,UBER,0,0,0,1,0,0,0,0,H,R4:AI for routing pricing and platform operations
FMR-0036,WDAY,0,0,1,0,0,0,0,0,M,R3:AI embedded in HCM and finance platform
FMR-0036,WIX,0,0,1,0,0,0,0,0,M,R3:AI website builder and content generation features
FMR-0036,WKL NA,0,0,1,0,0,0,0,0,M,R3:AI-powered professional workflow products
FMR-0036,WRD,0,0,0,1,0,0,0,0,L,R4:rugged computing with limited AI deployment relevance
FMR-0036,ZBRA,0,0,0,1,0,0,0,0,M,R4:AI deployed in warehouse and supply-chain automation
FMR-0036,ZS,0,0,1,0,0,0,0,0,M,R3:AI-powered zero-trust security features
FMR-0037,000660 KS,1,0,0,0,0,0,0,0,H,R1:HBM supplier for AI accelerators
FMR-0037,005930 KS,1,0,0,0,0,0,0,0,H,R1:HBM DRAM NAND and foundry services for AI hardware
FMR-0037,2353 TT,1,0,0,0,0,0,0,0,L,R1:PC and hardware maker with limited AI infrastructure exposure
FMR-0037,2395 TT,1,0,0,0,0,0,0,0,L,R1:industrial edge computing platforms
FMR-0037,3443 TT,1,0,0,0,0,0,0,0,L,R1:memory modules with indirect AI exposure
FMR-0037,3690 HK,0,0,0,1,0,0,0,0,M,R4:AI for delivery optimization and recommendations
FMR-0037,4755 JP,0,0,0,1,0,0,0,0,M,R4:AI deployed in e-commerce fintech and internet services
FMR-0037,5803 JP,1,0,0,0,0,0,0,0,L,R1:power and industrial systems for data centers
FMR-0037,6588 JP,0,0,0,1,0,0,0,0,L,R4:AI deployed in infrastructure and electronics
FMR-0037,6701 JP,0,0,0,0,1,0,0,0,H,R5:IT services and AI solutions for enterprise clients
FMR-0037,6702 JP,0,0,0,0,1,0,0,0,H,R5:IT services and AI consulting for enterprise clients
FMR-0037,6758 JP,0,0,0,1,0,0,0,0,M,R4:AI deployed in gaming imaging and entertainment
FMR-0037,6954 JP,0,0,0,1,0,0,0,0,M,R4:AI deployed in electronics and industrial solutions
FMR-0037,700 HK,0,0,0,0,0,1,0,0,M,R6:Hunyuan models compete in foundation models
FMR-0037,AAPL,0,0,0,0,0,1,0,0,M,R6:Apple Intelligence and on-device foundation models
FMR-0037,ACN,0,0,0,0,1,0,0,0,H,R5:IT consulting firm helping enterprises deploy GenAI
FMR-0037,ADBE,0,0,1,0,0,0,0,0,H,R3:Firefly generative AI integrated into Creative Cloud
FMR-0037,AI,0,0,1,0,0,0,0,0,H,R3:enterprise AI platform is the core product
FMR-0037,AMBA,1,0,0,0,0,0,0,0,L,R1:edge AI vision processors
FMR-0037,AMD,1,0,0,0,0,0,0,0,H,R1:MI accelerators and EPYC data-center CPUs
FMR-0037,AMP IM,0,0,0,1,0,0,0,0,L,R4:AI deployed in hearing solutions and fitting
FMR-0037,AMZN,0,1,0,0,0,1,0,0,M,R2:AWS cloud infrastructure and AI workloads; R6:Titan and Nova models compete in foundation models
FMR-0037,APP,0,0,1,0,0,0,0,0,H,R3:AXON AI ad optimization is core to product
FMR-0037,AVGO,1,0,0,0,0,0,0,0,H,R1:custom AI accelerators and data-center networking
FMR-0037,BABA,0,1,0,0,0,1,0,0,H,R2:Alibaba Cloud infrastructure and AI services; R6:Qwen family competes in foundation models
FMR-0037,BIDU,0,0,0,0,0,1,0,0,H,R6:ERNIE models compete in foundation models
FMR-0037,CCC,0,0,1,0,0,0,0,0,H,R3:AI-powered insurance claims software
FMR-0037,CDNS,0,0,1,0,0,0,0,0,H,R3:AI-powered EDA automation tools
FMR-0037,CRM,0,0,1,0,0,0,0,0,H,R3:Einstein GPT and Agentforce integrated into CRM platform
FMR-0037,CRWV,0,0,0,1,0,0,0,0,L,R4:AI deployed in healthcare IT workflows
FMR-0037,CSCO,0,0,0,1,0,0,0,0,M,R4:AI assistants and optimization in networking products
FMR-0037,CYBR,0,0,1,0,0,0,0,0,M,R3:AI-based identity security and threat detection
FMR-0037,DDOG,0,0,1,0,0,0,0,0,M,R3:AI observability assistant and LLM monitoring features
FMR-0037,DXC,0,0,0,0,1,0,0,0,H,R5:IT outsourcing and managed AI services
FMR-0037,ERIC,0,0,0,1,0,0,0,0,M,R4:AI-powered telecom network optimization
FMR-0037,EXPN LN,0,0,1,0,0,0,0,0,M,R3:AI-enhanced data and credit analytics products
FMR-0037,FTNT,0,0,1,0,0,0,0,0,M,R3:FortiAI and AI security features
FMR-0037,G,0,0,0,0,1,0,0,0,H,R5:BPO and process services with AI automation
FMR-0037,GEHC,0,0,0,1,0,0,0,0,H,R4:AI diagnostics in medical imaging equipment
FMR-0037,GOOGL,0,1,0,0,0,0,0,1,H,F2:listed parent of Google model releases; R2:Google Cloud and Vertex AI infrastructure
FMR-0037,HPE,1,0,0,0,1,0,0,0,M,R1:AI-optimized servers and HPC systems; R5:enterprise AI infrastructure and implementation services
FMR-0037,HUT,0,0,0,1,0,0,0,0,M,R4:crypto mining business transitioning toward AI and HPC hosting
FMR-0037,IBM,0,0,0,0,1,1,0,0,M,R6:Granite models compete in enterprise foundation models; R5:IBM Consulting helps enterprises adopt AI
FMR-0037,IFX GR,1,0,0,0,0,0,0,0,M,R1:power-management components for data centers
FMR-0037,INTC,1,0,0,0,0,0,0,0,H,R1:data-center CPUs and Gaudi AI accelerators
FMR-0037,META,0,0,0,0,0,1,0,0,H,R6:Llama family competes in foundation models
FMR-0037,MRVL,1,0,0,0,0,0,0,0,H,R1:custom AI silicon and data-center networking
FMR-0037,MSFT,0,1,1,0,0,1,0,0,H,R2:Azure cloud infrastructure for AI workloads; R6:Phi models and OpenAI partnership create model competition; R3:Microsoft Copilot integrates frontier LLM capability
FMR-0037,MU,1,0,0,0,0,0,0,0,H,R1:HBM and DRAM supplier for AI data centers
FMR-0037,NFLX,0,0,0,1,0,0,0,0,H,R4:AI recommendation and content operations in streaming
FMR-0037,NICE,0,0,1,0,0,0,0,0,M,R3:CXone AI for contact-center software
FMR-0037,NOW,0,0,1,0,0,0,0,0,H,R3:Now Assist embeds GenAI across the platform
FMR-0037,NVDA,1,0,0,0,0,0,0,0,H,R1:GPU and AI accelerator supplier for LLM training and inference
FMR-0037,NXPI,1,0,0,0,0,0,0,0,L,R1:edge AI processors for auto and IoT
FMR-0037,OKTA,0,0,1,0,0,0,0,0,M,R3:AI-powered identity security features
FMR-0037,ORCL,0,1,0,0,0,0,0,0,H,R2:OCI GPU cloud infrastructure for AI workloads
FMR-0037,PATH,0,0,1,0,0,0,0,0,H,R3:AI-powered automation is central to RPA products
FMR-0037,PEGA,0,0,1,0,0,0,0,0,M,R3:GenAI Blueprint and process automation features
FMR-0037,PLTR,0,0,1,0,0,0,0,0,H,R3:AIP embeds LLMs in flagship analytics platform
FMR-0037,PONY,0,0,0,1,0,0,0,0,M,R4:autonomous driving AI within mobility business
FMR-0037,QCOM,1,0,0,0,0,0,0,0,M,R1:edge and on-device AI inference chips
FMR-0037,QUBT,0,0,1,0,0,0,0,0,L,R3:quantum-AI optimization with marginal LLM relevance
FMR-0037,SHOP,0,0,1,0,0,0,0,0,M,R3:Shopify Magic and AI commerce features
FMR-0037,SIE GR,0,0,0,1,0,0,0,0,H,R4:industrial AI and digital-twin deployment
FMR-0037,SMCI,1,0,0,0,0,0,0,0,H,R1:AI-optimized GPU server systems
FMR-0037,SNAP,0,0,0,1,0,0,0,0,H,R4:AI features in social media and AR products
FMR-0037,SNOW,0,0,1,0,0,0,0,0,H,R3:Cortex AI embeds LLMs in data cloud products
FMR-0037,SNPS,0,0,1,0,0,0,0,0,H,R3:AI-powered EDA tools
FMR-0037,SOUN,0,0,1,0,0,0,0,0,H,R3:voice AI platform powered by foundation-model capability
FMR-0037,STNE,0,0,0,1,0,0,0,0,L,R4:AI deployed in payments and financial services
FMR-0037,STX,1,0,0,0,0,0,0,0,M,R1:data-center storage for AI data pipelines
FMR-0037,TDC,0,0,1,0,0,0,0,0,M,R3:AI and ML analytics platform features
FMR-0037,TEMN SW,0,0,1,0,0,0,0,0,M,R3:GenAI banking software features
FMR-0037,TIETO FH,0,0,0,0,1,0,0,0,H,R5:IT services and consulting with AI practice
FMR-0037,TRI,0,0,1,0,0,0,0,0,M,R3:AI-powered professional information products
FMR-0037,TSLA,0,0,0,1,0,0,0,0,H,R4:AI deployed in autonomous driving within automotive business
FMR-0037,TSM,1,0,0,0,0,0,0,0,H,R1:advanced-node foundry for AI accelerators
FMR-0037,TTD,0,0,1,0,0,0,0,0,M,R3:AI-powered programmatic ad bidding platform
FMR-0037,TWLO,0,0,1,0,0,0,0,0,M,R3:CustomerAI and LLM-powered communication APIs
FMR-0037,UBER,0,0,0,1,0,0,0,0,H,R4:AI for routing pricing and platform operations
FMR-0037,WDAY,0,0,1,0,0,0,0,0,M,R3:AI embedded in HCM and finance platform
FMR-0037,WIX,0,0,1,0,0,0,0,0,M,R3:AI website builder and content generation features
FMR-0037,WKL NA,0,0,1,0,0,0,0,0,M,R3:AI-powered professional workflow products
FMR-0037,WRD,0,0,0,1,0,0,0,0,L,R4:rugged computing with limited AI deployment relevance
FMR-0037,ZBRA,0,0,0,1,0,0,0,0,M,R4:AI deployed in warehouse and supply-chain automation
FMR-0037,ZS,0,0,1,0,0,0,0,0,M,R3:AI-powered zero-trust security features
FMR-0038,000660 KS,1,0,0,0,0,0,0,0,H,R1:HBM supplier for AI accelerators
FMR-0038,005930 KS,1,0,0,0,0,0,0,0,H,R1:HBM DRAM NAND and foundry services for AI hardware
FMR-0038,2353 TT,1,0,0,0,0,0,0,0,L,R1:PC and hardware maker with limited AI infrastructure exposure
FMR-0038,2395 TT,1,0,0,0,0,0,0,0,L,R1:industrial edge computing platforms
FMR-0038,3443 TT,1,0,0,0,0,0,0,0,L,R1:memory modules with indirect AI exposure
FMR-0038,3690 HK,0,0,0,1,0,0,0,0,M,R4:AI for delivery optimization and recommendations
FMR-0038,4755 JP,0,0,0,1,0,0,0,0,M,R4:AI deployed in e-commerce fintech and internet services
FMR-0038,5803 JP,1,0,0,0,0,0,0,0,L,R1:power and industrial systems for data centers
FMR-0038,6588 JP,0,0,0,1,0,0,0,0,L,R4:AI deployed in infrastructure and electronics
FMR-0038,6701 JP,0,0,0,0,1,0,0,0,H,R5:IT services and AI solutions for enterprise clients
FMR-0038,6702 JP,0,0,0,0,1,0,0,0,H,R5:IT services and AI consulting for enterprise clients
FMR-0038,6758 JP,0,0,0,1,0,0,0,0,M,R4:AI deployed in gaming imaging and entertainment
FMR-0038,6954 JP,0,0,0,1,0,0,0,0,M,R4:AI deployed in electronics and industrial solutions
FMR-0038,700 HK,0,0,0,0,0,1,0,0,M,R6:Hunyuan models compete in foundation models
FMR-0038,AAPL,0,0,0,0,0,1,0,0,M,R6:Apple Intelligence and on-device foundation models
FMR-0038,ACN,0,0,0,0,1,0,0,0,H,R5:IT consulting firm helping enterprises deploy GenAI
FMR-0038,ADBE,0,0,1,0,0,0,0,0,H,R3:Firefly generative AI integrated into Creative Cloud
FMR-0038,AI,0,0,1,0,0,0,0,0,H,R3:enterprise AI platform is the core product
FMR-0038,AMBA,1,0,0,0,0,0,0,0,L,R1:edge AI vision processors
FMR-0038,AMD,1,0,0,0,0,0,0,0,H,R1:MI accelerators and EPYC data-center CPUs
FMR-0038,AMP IM,0,0,0,1,0,0,0,0,L,R4:AI deployed in hearing solutions and fitting
FMR-0038,AMZN,0,1,0,0,0,1,1,0,M,F1:Amazon equity investment in Anthropic; R2:AWS cloud infrastructure and AI workloads; R6:Titan and Nova models compete in foundation models
FMR-0038,APP,0,0,1,0,0,0,0,0,H,R3:AXON AI ad optimization is core to product
FMR-0038,AVGO,1,0,0,0,0,0,0,0,H,R1:custom AI accelerators and data-center networking
FMR-0038,BABA,0,1,0,0,0,1,0,0,H,R2:Alibaba Cloud infrastructure and AI services; R6:Qwen family competes in foundation models
FMR-0038,BIDU,0,0,0,0,0,1,0,0,H,R6:ERNIE models compete in foundation models
FMR-0038,CCC,0,0,1,0,0,0,0,0,H,R3:AI-powered insurance claims software
FMR-0038,CDNS,0,0,1,0,0,0,0,0,H,R3:AI-powered EDA automation tools
FMR-0038,CRM,0,0,1,0,0,0,1,0,M,F1:Salesforce Ventures investment in Anthropic; R3:Einstein GPT and Agentforce integrated into CRM platform
FMR-0038,CRWV,0,0,0,1,0,0,0,0,L,R4:AI deployed in healthcare IT workflows
FMR-0038,CSCO,0,0,0,1,0,0,0,0,M,R4:AI assistants and optimization in networking products
FMR-0038,CYBR,0,0,1,0,0,0,0,0,M,R3:AI-based identity security and threat detection
FMR-0038,DDOG,0,0,1,0,0,0,0,0,M,R3:AI observability assistant and LLM monitoring features
FMR-0038,DXC,0,0,0,0,1,0,0,0,H,R5:IT outsourcing and managed AI services
FMR-0038,ERIC,0,0,0,1,0,0,0,0,M,R4:AI-powered telecom network optimization
FMR-0038,EXPN LN,0,0,1,0,0,0,0,0,M,R3:AI-enhanced data and credit analytics products
FMR-0038,FTNT,0,0,1,0,0,0,0,0,M,R3:FortiAI and AI security features
FMR-0038,G,0,0,0,0,1,0,0,0,H,R5:BPO and process services with AI automation
FMR-0038,GEHC,0,0,0,1,0,0,0,0,H,R4:AI diagnostics in medical imaging equipment
FMR-0038,GOOGL,0,1,0,0,0,1,1,0,H,F1:Google equity investment in Anthropic; R2:Google Cloud and Vertex AI infrastructure; R6:Gemini Imagen and Veo compete across model modalities
FMR-0038,HPE,1,0,0,0,1,0,0,0,M,R1:AI-optimized servers and HPC systems; R5:enterprise AI infrastructure and implementation services
FMR-0038,HUT,0,0,0,1,0,0,0,0,M,R4:crypto mining business transitioning toward AI and HPC hosting
FMR-0038,IBM,0,0,0,0,1,1,0,0,M,R6:Granite models compete in enterprise foundation models; R5:IBM Consulting helps enterprises adopt AI
FMR-0038,IFX GR,1,0,0,0,0,0,0,0,M,R1:power-management components for data centers
FMR-0038,INTC,1,0,0,0,0,0,0,0,H,R1:data-center CPUs and Gaudi AI accelerators
FMR-0038,META,0,0,0,0,0,1,0,0,H,R6:Llama family competes in foundation models
FMR-0038,MRVL,1,0,0,0,0,0,0,0,H,R1:custom AI silicon and data-center networking
FMR-0038,MSFT,0,1,1,0,0,1,0,0,H,R2:Azure cloud infrastructure for AI workloads; R6:Phi models and OpenAI partnership create model competition; R3:Microsoft Copilot integrates frontier LLM capability
FMR-0038,MU,1,0,0,0,0,0,0,0,H,R1:HBM and DRAM supplier for AI data centers
FMR-0038,NFLX,0,0,0,1,0,0,0,0,H,R4:AI recommendation and content operations in streaming
FMR-0038,NICE,0,0,1,0,0,0,0,0,M,R3:CXone AI for contact-center software
FMR-0038,NOW,0,0,1,0,0,0,0,0,H,R3:Now Assist embeds GenAI across the platform
FMR-0038,NVDA,1,0,0,0,0,0,0,0,H,R1:GPU and AI accelerator supplier for LLM training and inference
FMR-0038,NXPI,1,0,0,0,0,0,0,0,L,R1:edge AI processors for auto and IoT
FMR-0038,OKTA,0,0,1,0,0,0,0,0,M,R3:AI-powered identity security features
FMR-0038,ORCL,0,1,0,0,0,0,0,0,H,R2:OCI GPU cloud infrastructure for AI workloads
FMR-0038,PATH,0,0,1,0,0,0,0,0,H,R3:AI-powered automation is central to RPA products
FMR-0038,PEGA,0,0,1,0,0,0,0,0,M,R3:GenAI Blueprint and process automation features
FMR-0038,PLTR,0,0,1,0,0,0,0,0,H,R3:AIP embeds LLMs in flagship analytics platform
FMR-0038,PONY,0,0,0,1,0,0,0,0,M,R4:autonomous driving AI within mobility business
FMR-0038,QCOM,1,0,0,0,0,0,0,0,M,R1:edge and on-device AI inference chips
FMR-0038,QUBT,0,0,1,0,0,0,0,0,L,R3:quantum-AI optimization with marginal LLM relevance
FMR-0038,SHOP,0,0,1,0,0,0,0,0,M,R3:Shopify Magic and AI commerce features
FMR-0038,SIE GR,0,0,0,1,0,0,0,0,H,R4:industrial AI and digital-twin deployment
FMR-0038,SMCI,1,0,0,0,0,0,0,0,H,R1:AI-optimized GPU server systems
FMR-0038,SNAP,0,0,0,1,0,0,0,0,H,R4:AI features in social media and AR products
FMR-0038,SNOW,0,0,1,0,0,0,0,0,H,R3:Cortex AI embeds LLMs in data cloud products
FMR-0038,SNPS,0,0,1,0,0,0,0,0,H,R3:AI-powered EDA tools
FMR-0038,SOUN,0,0,1,0,0,0,0,0,H,R3:voice AI platform powered by foundation-model capability
FMR-0038,STNE,0,0,0,1,0,0,0,0,L,R4:AI deployed in payments and financial services
FMR-0038,STX,1,0,0,0,0,0,0,0,M,R1:data-center storage for AI data pipelines
FMR-0038,TDC,0,0,1,0,0,0,0,0,M,R3:AI and ML analytics platform features
FMR-0038,TEMN SW,0,0,1,0,0,0,0,0,M,R3:GenAI banking software features
FMR-0038,TIETO FH,0,0,0,0,1,0,0,0,H,R5:IT services and consulting with AI practice
FMR-0038,TRI,0,0,1,0,0,0,0,0,M,R3:AI-powered professional information products
FMR-0038,TSLA,0,0,0,1,0,0,0,0,H,R4:AI deployed in autonomous driving within automotive business
FMR-0038,TSM,1,0,0,0,0,0,0,0,H,R1:advanced-node foundry for AI accelerators
FMR-0038,TTD,0,0,1,0,0,0,0,0,M,R3:AI-powered programmatic ad bidding platform
FMR-0038,TWLO,0,0,1,0,0,0,0,0,M,R3:CustomerAI and LLM-powered communication APIs
FMR-0038,UBER,0,0,0,1,0,0,0,0,H,R4:AI for routing pricing and platform operations
FMR-0038,WDAY,0,0,1,0,0,0,0,0,M,R3:AI embedded in HCM and finance platform
FMR-0038,WIX,0,0,1,0,0,0,0,0,M,R3:AI website builder and content generation features
FMR-0038,WKL NA,0,0,1,0,0,0,0,0,M,R3:AI-powered professional workflow products
FMR-0038,WRD,0,0,0,1,0,0,0,0,L,R4:rugged computing with limited AI deployment relevance
FMR-0038,ZBRA,0,0,0,1,0,0,0,0,M,R4:AI deployed in warehouse and supply-chain automation
FMR-0038,ZS,0,0,1,0,0,0,0,0,M,R3:AI-powered zero-trust security features
FMR-0039,000660 KS,1,0,0,0,0,0,0,0,H,R1:HBM supplier for AI accelerators
FMR-0039,005930 KS,1,0,0,0,0,0,0,0,H,R1:HBM DRAM NAND and foundry services for AI hardware
FMR-0039,2353 TT,1,0,0,0,0,0,0,0,L,R1:PC and hardware maker with limited AI infrastructure exposure
FMR-0039,2395 TT,1,0,0,0,0,0,0,0,L,R1:industrial edge computing platforms
FMR-0039,3443 TT,1,0,0,0,0,0,0,0,L,R1:memory modules with indirect AI exposure
FMR-0039,3690 HK,0,0,0,1,0,0,0,0,M,R4:AI for delivery optimization and recommendations
FMR-0039,4755 JP,0,0,0,1,0,0,0,0,M,R4:AI deployed in e-commerce fintech and internet services
FMR-0039,5803 JP,1,0,0,0,0,0,0,0,L,R1:power and industrial systems for data centers
FMR-0039,6588 JP,0,0,0,1,0,0,0,0,L,R4:AI deployed in infrastructure and electronics
FMR-0039,6701 JP,0,0,0,0,1,0,0,0,H,R5:IT services and AI solutions for enterprise clients
FMR-0039,6702 JP,0,0,0,0,1,0,0,0,H,R5:IT services and AI consulting for enterprise clients
FMR-0039,6758 JP,0,0,0,1,0,0,0,0,M,R4:AI deployed in gaming imaging and entertainment
FMR-0039,6954 JP,0,0,0,1,0,0,0,0,M,R4:AI deployed in electronics and industrial solutions
FMR-0039,700 HK,0,0,0,0,0,1,0,0,M,R6:Hunyuan models compete in foundation models
FMR-0039,AAPL,0,0,0,0,0,1,0,0,M,R6:Apple Intelligence and on-device foundation models
FMR-0039,ACN,0,0,0,0,1,0,0,0,H,R5:IT consulting firm helping enterprises deploy GenAI
FMR-0039,ADBE,0,0,1,0,0,0,0,0,H,R3:Firefly generative AI integrated into Creative Cloud
FMR-0039,AI,0,0,1,0,0,0,0,0,H,R3:enterprise AI platform is the core product
FMR-0039,AMBA,1,0,0,0,0,0,0,0,L,R1:edge AI vision processors
FMR-0039,AMD,1,0,0,0,0,0,0,0,H,R1:MI accelerators and EPYC data-center CPUs
FMR-0039,AMP IM,0,0,0,1,0,0,0,0,L,R4:AI deployed in hearing solutions and fitting
FMR-0039,AMZN,0,1,0,0,0,1,0,0,M,R2:AWS cloud infrastructure and AI workloads; R6:Titan and Nova models compete in foundation models
FMR-0039,APP,0,0,1,0,0,0,0,0,H,R3:AXON AI ad optimization is core to product
FMR-0039,AVGO,1,0,0,0,0,0,0,0,H,R1:custom AI accelerators and data-center networking
FMR-0039,BABA,0,1,0,0,0,1,0,0,H,R2:Alibaba Cloud infrastructure and AI services; R6:Qwen family competes in foundation models
FMR-0039,BIDU,0,0,0,0,0,1,0,0,H,R6:ERNIE models compete in foundation models
FMR-0039,CCC,0,0,1,0,0,0,0,0,H,R3:AI-powered insurance claims software
FMR-0039,CDNS,0,0,1,0,0,0,0,0,H,R3:AI-powered EDA automation tools
FMR-0039,CRM,0,0,1,0,0,0,0,0,H,R3:Einstein GPT and Agentforce integrated into CRM platform
FMR-0039,CRWV,0,0,0,1,0,0,0,0,L,R4:AI deployed in healthcare IT workflows
FMR-0039,CSCO,0,0,0,1,0,0,0,0,M,R4:AI assistants and optimization in networking products
FMR-0039,CYBR,0,0,1,0,0,0,0,0,M,R3:AI-based identity security and threat detection
FMR-0039,DDOG,0,0,1,0,0,0,0,0,M,R3:AI observability assistant and LLM monitoring features
FMR-0039,DXC,0,0,0,0,1,0,0,0,H,R5:IT outsourcing and managed AI services
FMR-0039,ERIC,0,0,0,1,0,0,0,0,M,R4:AI-powered telecom network optimization
FMR-0039,EXPN LN,0,0,1,0,0,0,0,0,M,R3:AI-enhanced data and credit analytics products
FMR-0039,FTNT,0,0,1,0,0,0,0,0,M,R3:FortiAI and AI security features
FMR-0039,G,0,0,0,0,1,0,0,0,H,R5:BPO and process services with AI automation
FMR-0039,GEHC,0,0,0,1,0,0,0,0,H,R4:AI diagnostics in medical imaging equipment
FMR-0039,GOOGL,0,1,0,0,0,0,0,1,H,F2:listed parent of Google model releases; R2:Google Cloud and Vertex AI infrastructure
FMR-0039,HPE,1,0,0,0,1,0,0,0,M,R1:AI-optimized servers and HPC systems; R5:enterprise AI infrastructure and implementation services
FMR-0039,HUT,0,0,0,1,0,0,0,0,M,R4:crypto mining business transitioning toward AI and HPC hosting
FMR-0039,IBM,0,0,0,0,1,1,0,0,M,R6:Granite models compete in enterprise foundation models; R5:IBM Consulting helps enterprises adopt AI
FMR-0039,IFX GR,1,0,0,0,0,0,0,0,M,R1:power-management components for data centers
FMR-0039,INTC,1,0,0,0,0,0,0,0,H,R1:data-center CPUs and Gaudi AI accelerators
FMR-0039,META,0,0,0,0,0,1,0,0,H,R6:Llama family competes in foundation models
FMR-0039,MRVL,1,0,0,0,0,0,0,0,H,R1:custom AI silicon and data-center networking
FMR-0039,MSFT,0,1,1,0,0,1,0,0,H,R2:Azure cloud infrastructure for AI workloads; R6:Phi models and OpenAI partnership create model competition; R3:Microsoft Copilot integrates frontier LLM capability
FMR-0039,MU,1,0,0,0,0,0,0,0,H,R1:HBM and DRAM supplier for AI data centers
FMR-0039,NFLX,0,0,0,1,0,0,0,0,H,R4:AI recommendation and content operations in streaming
FMR-0039,NICE,0,0,1,0,0,0,0,0,M,R3:CXone AI for contact-center software
FMR-0039,NOW,0,0,1,0,0,0,0,0,H,R3:Now Assist embeds GenAI across the platform
FMR-0039,NVDA,1,0,0,0,0,0,0,0,H,R1:GPU and AI accelerator supplier for LLM training and inference
FMR-0039,NXPI,1,0,0,0,0,0,0,0,L,R1:edge AI processors for auto and IoT
FMR-0039,OKTA,0,0,1,0,0,0,0,0,M,R3:AI-powered identity security features
FMR-0039,ORCL,0,1,0,0,0,0,0,0,H,R2:OCI GPU cloud infrastructure for AI workloads
FMR-0039,PATH,0,0,1,0,0,0,0,0,H,R3:AI-powered automation is central to RPA products
FMR-0039,PEGA,0,0,1,0,0,0,0,0,M,R3:GenAI Blueprint and process automation features
FMR-0039,PLTR,0,0,1,0,0,0,0,0,H,R3:AIP embeds LLMs in flagship analytics platform
FMR-0039,PONY,0,0,0,1,0,0,0,0,M,R4:autonomous driving AI within mobility business
FMR-0039,QCOM,1,0,0,0,0,0,0,0,M,R1:edge and on-device AI inference chips
