final_event_id,release_date,release_year,release_month,release_quarter,trend_month,event_name,Unnamed: 7,true_model_creator,creator_country,creator_type,model_names,company,搜索代码1,搜索代码2,company_id,relationship_old,industry,industry_2,size_log_assets,bm_ratio,volatility,momentum,car_pre,car_1,car_2,car_3,car_5,car_10,car_15,car_20,"FF3异常收益[-10,-2]",ff3_car_1,ff3_car_2,ff3_car_3,ff3_car_5,ff3_car_10,ff3_car_15,ff3_car_20,"媒体态度均值(2,2)",媒体态度标准差,"媒体态度均值(3,3)","媒体态度均值(5,5)","媒体态度均值(10,10)","媒体态度均值(15,15)","媒体态度均值(20,20)",填充代表性 AA 能力指标的模型,合并事件包含的原始模型行数量,合并规则,模型家族名称,模型变体信息,model_modality,该事件包含的所有模态,是否跨模态发布,是否为模型家族或多模型事件,是否包含多模态模型,是否包含推理模型,是否包含代码模型,是否包含图像、视频等媒体生成模型,is_open_weight,is_chinese_model,candidate_tier,对美股 AI 相关公司的潜在相关性,潜在美股暴露类型，用于后续公司-事件关系映射,显而易见的潜在美股暴露 ticker,是否仍需构造公司,是否可进入 LLM 能力机制样本,是否可进入 media 模型能力补充样本,代表模型在 Artificial Analysis 中的名称,代表模型在 Artificial Analysis 中的发布者名称,模型来自 AA LLM 表还是 AA media 表,模型选择规则说明,该事件中所有匹配到的 AA 模型 ID,该事件中所有匹配到的 AA 模型名称,aa_intelligence_index,relationship_notes,upstream_hardware,upstream_cloud,downstream_integrator,downstream_deployer,downstream_enabler,competitor,is_investor,is_owner,relationship_confidence,relationship_justification
FMR-0027,2025/2/25,2025,25-Feb,2025Q1,27,Gemini 2.0 Flash-Lite Preview,Start building with Gemini 2.0 Flash and Flash-Lite- Google Developers Blog,Google,United States,listed_us_company,Gemini 2.0 Flash-Lite Preview,Pony.ai（中国）,Pony.ai（中国）45713,Pony.ai（中国）2024-Q2,PONY,,非必需消费品,汽车制造,6.4,-0.111,,,0.373255415,-0.272640672,-0.343520575,-0.353538573,-0.09536935,-0.091962427,-0.070563423,-0.077954608,0.368222545,-0.259418606,-0.313389894,-0.326038207,-0.072583629,-0.079565492,-0.05317026,-0.038739982,,,,,,,0.1383134424686432,Gemini 2.0 Flash-Lite Preview,1,single_model_event,Gemini,2.0 Flash-Lite Preview,text_llm,text_llm,0,1,0,0,0,0,0,0,Tier 2,high,publisher,GOOGL,0,1,0,Gemini 2.0 Flash-Lite (Preview),Google,aa_llm_models,highest AA Intelligence Index for LLM releases; highest AA media Elo for media releases; representative row used for reported capability metrics,3de55b83-e02b-412e-8211-315bbebe3e94,Gemini 2.0 Flash-Lite (Preview),14.5,No identified relationship,0,0,0,1,0,0,0,0,M,Autonomous driving uses AI; core is mobility
FMR-0027,2025/2/25,2025,25-Feb,2025Q1,27,Gemini 2.0 Flash-Lite Preview,Start building with Gemini 2.0 Flash and Flash-Lite- Google Developers Blog,Google,United States,listed_us_company,Gemini 2.0 Flash-Lite Preview,Twilio（美国）,Twilio（美国）45713,Twilio（美国）2024-Q2,TWLO,,信息技术,软件,7.41,0.48,0.4796242399426871,0.8790344827586205,-0.110890074,0.025657908,0.009932312,0.017181438,-0.044566382,-0.234338038,-0.453471454,-0.526759683,-0.100787494,0.029678959,0.016976243,0.034509254,-0.02344919,-0.219801719,-0.443062856,-0.504930394,,,,,,,0.1383134424686432,Gemini 2.0 Flash-Lite Preview,1,single_model_event,Gemini,2.0 Flash-Lite Preview,text_llm,text_llm,0,1,0,0,0,0,0,0,Tier 2,high,publisher,GOOGL,0,1,0,Gemini 2.0 Flash-Lite (Preview),Google,aa_llm_models,highest AA Intelligence Index for LLM releases; highest AA media Elo for media releases; representative row used for reported capability metrics,3de55b83-e02b-412e-8211-315bbebe3e94,Gemini 2.0 Flash-Lite (Preview),14.5,business_downstream=1 (narrowed definition: core business directly commercializes generative-AI capabilities) (Cloud communications/SaaS platform; positioned to integrate AI into customer eng); No identified relationship,0,0,1,0,0,0,0,0,M,CustomerAI platform; LLM-powered comms
FMR-0027,2025/2/25,2025,25-Feb,2025Q1,27,Gemini 2.0 Flash-Lite Preview,Start building with Gemini 2.0 Flash and Flash-Lite- Google Developers Blog,Google,United States,listed_us_company,Gemini 2.0 Flash-Lite Preview,Genpact（美国）,Genpact（美国）45713,Genpact（美国）2024-Q2,G,,信息技术,IT服务,6.05,0.425,0.2371123277365745,0.2820796460176993,-0.04036544,-0.01419413,-0.0122834,-0.016033036,-0.043107031,-0.089021751,-0.162143755,-0.056889876,-0.033471071,-0.012609547,-0.010232575,-0.007059688,-0.03146608,-0.080452315,-0.156358011,-0.045633086,,,,,,,0.1383134424686432,Gemini 2.0 Flash-Lite Preview,1,single_model_event,Gemini,2.0 Flash-Lite Preview,text_llm,text_llm,0,1,0,0,0,0,0,0,Tier 2,high,publisher,GOOGL,0,1,0,Gemini 2.0 Flash-Lite (Preview),Google,aa_llm_models,highest AA Intelligence Index for LLM releases; highest AA media Elo for media releases; representative row used for reported capability metrics,3de55b83-e02b-412e-8211-315bbebe3e94,Gemini 2.0 Flash-Lite (Preview),14.5,business_downstream=1 (narrowed definition: core business directly commercializes generative-AI capabilities) (Business process/IT services firm; positioned to deploy and integrate AI capabil); No identified relationship,0,0,0,0,1,0,0,0,H,BPO services with AI automation helping clients transform operations
FMR-0027,2025/2/25,2025,25-Feb,2025Q1,27,Gemini 2.0 Flash-Lite Preview,Start building with Gemini 2.0 Flash and Flash-Lite- Google Developers Blog,Google,United States,listed_us_company,Gemini 2.0 Flash-Lite Preview,DXC Technology（美国）,DXC Technology（美国）45713,DXC Technology（美国）2024-Q2,DXC,,信息技术,IT服务,5.61,0.899,0.352451851450903,-0.090556274,-0.015194474,-0.037570772,-0.032827238,-0.045971902,-0.055584256,-0.00556674,-0.08925605,-0.158538336,-0.001424275,-0.034222678,-0.028295659,-0.027598793,-0.031896006,0.011762478,-0.077491979,-0.135479907,,,,,,,0.1383134424686432,Gemini 2.0 Flash-Lite Preview,1,single_model_event,Gemini,2.0 Flash-Lite Preview,text_llm,text_llm,0,1,0,0,0,0,0,0,Tier 2,high,publisher,GOOGL,0,1,0,Gemini 2.0 Flash-Lite (Preview),Google,aa_llm_models,highest AA Intelligence Index for LLM releases; highest AA media Elo for media releases; representative row used for reported capability metrics,3de55b83-e02b-412e-8211-315bbebe3e94,Gemini 2.0 Flash-Lite (Preview),14.5,business_downstream=1 (narrowed definition: core business directly commercializes generative-AI capabilities) (IT services/solutions firm; positioned to deploy AI infrastructure and solutions); No identified relationship,0,0,0,0,1,0,0,0,H,IT outsourcing with AI-augmented service offerings for enterprise clients
FMR-0027,2025/2/25,2025,25-Feb,2025Q1,27,Gemini 2.0 Flash-Lite Preview,Start building with Gemini 2.0 Flash and Flash-Lite- Google Developers Blog,Google,United States,listed_us_company,Gemini 2.0 Flash-Lite Preview,Ambarella（美国）,Ambarella（美国）45713,Ambarella（美国）2024-Q2,AMBA,,信息技术,半导体和半导体设备,3.49,0.166,0.4494482170636819,0.4182786157941438,0.030920422,-0.018599866,-0.157863675,-0.217024768,-0.234270414,-0.274999112,-0.252451685,-0.230702545,0.052853173,-0.008487688,-0.139285161,-0.176005934,-0.185122108,-0.241830339,-0.228283814,-0.178970865,,,,,,,0.1383134424686432,Gemini 2.0 Flash-Lite Preview,1,single_model_event,Gemini,2.0 Flash-Lite Preview,text_llm,text_llm,0,1,0,0,0,0,0,0,Tier 2,high,publisher,GOOGL,0,1,0,Gemini 2.0 Flash-Lite (Preview),Google,aa_llm_models,highest AA Intelligence Index for LLM releases; highest AA media Elo for media releases; representative row used for reported capability metrics,3de55b83-e02b-412e-8211-315bbebe3e94,Gemini 2.0 Flash-Lite (Preview),14.5,No identified relationship,1,0,0,0,0,0,0,0,L,Edge AI vision processors; indirect link to LLM training infrastructure
FMR-0027,2025/2/25,2025,25-Feb,2025Q1,27,Gemini 2.0 Flash-Lite Preview,Start building with Gemini 2.0 Flash and Flash-Lite- Google Developers Blog,Google,United States,listed_us_company,Gemini 2.0 Flash-Lite Preview,Okta（美国）,Okta（美国）45713,Okta（美国）2024-Q2,OKTA,,信息技术,软件,6.2,0.444,0.2963520387198426,0.0514731984380545,-0.024510306,-0.029288529,-0.013668104,-0.023618292,-0.042786812,0.229517381,0.193735653,0.25045695,-0.010296682,-0.020270773,0.004229954,0.009025464,-0.005048135,0.25388335,0.212197949,0.291719187,,,,,,,0.1383134424686432,Gemini 2.0 Flash-Lite Preview,1,single_model_event,Gemini,2.0 Flash-Lite Preview,text_llm,text_llm,0,1,0,0,0,0,0,0,Tier 2,high,publisher,GOOGL,0,1,0,Gemini 2.0 Flash-Lite (Preview),Google,aa_llm_models,highest AA Intelligence Index for LLM releases; highest AA media Elo for media releases; representative row used for reported capability metrics,3de55b83-e02b-412e-8211-315bbebe3e94,Gemini 2.0 Flash-Lite (Preview),14.5,[NARROWED] business_downstream changed 1→0: Borderline firm: default to business_downstream=0 under narrowed definition. May use AI or have AI features but core bus; business_downstream=1 (Identity/access management SaaS; positioned to integrate AI into enterprise iden); No identified relationship,0,0,1,0,0,0,0,0,M,AI identity threat detection
FMR-0027,2025/2/25,2025,25-Feb,2025Q1,27,Gemini 2.0 Flash-Lite Preview,Start building with Gemini 2.0 Flash and Flash-Lite- Google Developers Blog,Google,United States,listed_us_company,Gemini 2.0 Flash-Lite Preview,WeRock（中国）,WeRock（中国）45713,WeRock（中国）2024-Q2,WRD,,工业,机械,6.68,,,,-0.252594496,-0.061094716,-0.208353096,-0.184986826,-0.564797466,-0.759353251,-0.015486834,-0.027643666,-0.224962002,-0.069041427,-0.231882801,-0.197063841,-0.558173418,-0.725955997,0.021251713,-0.01177849,,,,,,,0.1383134424686432,Gemini 2.0 Flash-Lite Preview,1,single_model_event,Gemini,2.0 Flash-Lite Preview,text_llm,text_llm,0,1,0,0,0,0,0,0,Tier 2,high,publisher,GOOGL,0,1,0,Gemini 2.0 Flash-Lite (Preview),Google,aa_llm_models,highest AA Intelligence Index for LLM releases; highest AA media Elo for media releases; representative row used for reported capability metrics,3de55b83-e02b-412e-8211-315bbebe3e94,Gemini 2.0 Flash-Lite (Preview),14.5,No identified relationship,0,0,0,0,0,0,0,0,L,Rugged computing; very limited AI relevance; conservative coding all 0
FMR-0027,2025/2/25,2025,25-Feb,2025Q1,27,Gemini 2.0 Flash-Lite Preview,Start building with Gemini 2.0 Flash and Flash-Lite- Google Developers Blog,Google,United States,listed_us_company,Gemini 2.0 Flash-Lite Preview,Pegasystems（美国）,Pegasystems（美国）45713,Pegasystems（美国）2024-Q2,PEGA,,信息技术,软件,3.93,0.057,0.3690914771786026,1.245533859576236,-0.074690008,0.017428735,0.001809614,0.010712428,-0.045029202,-0.07015531,-0.299130713,-0.353490437,-0.063034401,0.025626617,0.018395417,0.039456347,-0.012163802,-0.049239041,-0.28307864,-0.317132995,,,,,,,0.1383134424686432,Gemini 2.0 Flash-Lite Preview,1,single_model_event,Gemini,2.0 Flash-Lite Preview,text_llm,text_llm,0,1,0,0,0,0,0,0,Tier 2,high,publisher,GOOGL,0,1,0,Gemini 2.0 Flash-Lite (Preview),Google,aa_llm_models,highest AA Intelligence Index for LLM releases; highest AA media Elo for media releases; representative row used for reported capability metrics,3de55b83-e02b-412e-8211-315bbebe3e94,Gemini 2.0 Flash-Lite (Preview),14.5,business_downstream=1 (narrowed definition: core business directly commercializes generative-AI capabilities) (Enterprise software/CRM platform; Pega AI integrates generative AI into business); No identified relationship,0,0,1,0,0,0,0,0,M,GenAI Blueprint; AI process automation
FMR-0027,2025/2/25,2025,25-Feb,2025Q1,27,Gemini 2.0 Flash-Lite Preview,Start building with Gemini 2.0 Flash and Flash-Lite- Google Developers Blog,Google,United States,listed_us_company,Gemini 2.0 Flash-Lite Preview,东芝（日本）,东芝（日本）45713,东芝（日本）2024-Q2,6588 JP,,工业,工业集团,2.37,0.91,0.2427415321544881,0.1173553719008264,-0.018879386,-0.006580954,0.005594851,0.017431277,0.001607608,-0.026043999,-0.045046843,-0.098237992,2.98613e-05,-0.005804262,0.008588823,0.02075272,0.005569748,-0.004871673,-0.024368402,-0.074560203,,,,,,,0.1383134424686432,Gemini 2.0 Flash-Lite Preview,1,single_model_event,Gemini,2.0 Flash-Lite Preview,text_llm,text_llm,0,1,0,0,0,0,0,0,Tier 2,high,publisher,GOOGL,0,1,0,Gemini 2.0 Flash-Lite (Preview),Google,aa_llm_models,highest AA Intelligence Index for LLM releases; highest AA media Elo for media releases; representative row used for reported capability metrics,3de55b83-e02b-412e-8211-315bbebe3e94,Gemini 2.0 Flash-Lite (Preview),14.5,No identified relationship,0,0,0,1,0,0,0,0,L,AI in infrastructure and storage systems; diversified industrial conglomerate
FMR-0027,2025/2/25,2025,25-Feb,2025Q1,27,Gemini 2.0 Flash-Lite Preview,Start building with Gemini 2.0 Flash and Flash-Lite- Google Developers Blog,Google,United States,listed_us_company,Gemini 2.0 Flash-Lite Preview,Wolters Kluwer（荷兰）,Wolters Kluwer（荷兰）45713,Wolters Kluwer（荷兰）2024-Q2,WKL NA,,工业,专业服务,7.02,0.041,0.1868306445282366,0.2424974381496121,-0.03129197,-0.095858667,-0.13720469,-0.152217103,-0.172515819,-0.209576524,-0.216473005,-0.203866474,-0.030824679,-0.096495794,-0.140946151,-0.155705217,-0.17611305,-0.207351907,-0.212007129,-0.198910294,,,,,,,0.1383134424686432,Gemini 2.0 Flash-Lite Preview,1,single_model_event,Gemini,2.0 Flash-Lite Preview,text_llm,text_llm,0,1,0,0,0,0,0,0,Tier 2,high,publisher,GOOGL,0,1,0,Gemini 2.0 Flash-Lite (Preview),Google,aa_llm_models,highest AA Intelligence Index for LLM releases; highest AA media Elo for media releases; representative row used for reported capability metrics,3de55b83-e02b-412e-8211-315bbebe3e94,Gemini 2.0 Flash-Lite (Preview),14.5,"business_downstream=1 (narrowed definition: core business directly commercializes generative-AI capabilities) (Professional information/software firm; integrates AI into legal, tax, health, a); No identified relationship",0,0,1,0,0,0,0,0,M,AI-enhanced professional information services for legal health and tax
FMR-0027,2025/2/25,2025,25-Feb,2025Q1,27,Gemini 2.0 Flash-Lite Preview,Start building with Gemini 2.0 Flash and Flash-Lite- Google Developers Blog,Google,United States,listed_us_company,Gemini 2.0 Flash-Lite Preview,SoundHound AI（美国）,SoundHound AI（美国）45713,SoundHound AI（美国）2024-Q2,SOUN,,信息技术,软件,6.6,0.025,1.3133878925153448,7.516129032258064,-0.050943375,-0.070761869,-0.065552342,0.044090716,0.023829563,-0.059811885,-0.452135126,-0.464386639,0.033331094,-0.013726412,0.049048738,0.246415098,0.256111336,0.088813348,-0.338615761,-0.208535762,,,,,,,0.1383134424686432,Gemini 2.0 Flash-Lite Preview,1,single_model_event,Gemini,2.0 Flash-Lite Preview,text_llm,text_llm,0,1,0,0,0,0,0,0,Tier 2,high,publisher,GOOGL,0,1,0,Gemini 2.0 Flash-Lite (Preview),Google,aa_llm_models,highest AA Intelligence Index for LLM releases; highest AA media Elo for media releases; representative row used for reported capability metrics,3de55b83-e02b-412e-8211-315bbebe3e94,Gemini 2.0 Flash-Lite (Preview),14.5,business_downstream=1 (narrowed definition: core business directly commercializes generative-AI capabilities) (Voice AI/conversational intelligence firm; directly leverages generative AI and ); No identified relationship,0,0,1,0,0,0,0,0,H,SoundHound voice AI platform
FMR-0027,2025/2/25,2025,25-Feb,2025Q1,27,Gemini 2.0 Flash-Lite Preview,Start building with Gemini 2.0 Flash and Flash-Lite- Google Developers Blog,Google,United States,listed_us_company,Gemini 2.0 Flash-Lite Preview,研华科技（台湾）,研华科技（台湾）45713,研华科技（台湾）2024-Q2,2395 TT,,信息技术,技术硬件、存储和外围设备,5.141,0.718,0.286633618863415,0.1279761904761904,0.00618412,-0.015154908,-0.011929263,-0.011929263,0.005364322,-0.024965265,-0.060655223,-0.019718887,0.009918523,-0.019168975,-0.018023369,-0.018023369,-0.007154231,-0.032649653,-0.075806405,-0.038891576,,,,,,,0.1383134424686432,Gemini 2.0 Flash-Lite Preview,1,single_model_event,Gemini,2.0 Flash-Lite Preview,text_llm,text_llm,0,1,0,0,0,0,0,0,Tier 2,high,publisher,GOOGL,0,1,0,Gemini 2.0 Flash-Lite (Preview),Google,aa_llm_models,highest AA Intelligence Index for LLM releases; highest AA media Elo for media releases; representative row used for reported capability metrics,3de55b83-e02b-412e-8211-315bbebe3e94,Gemini 2.0 Flash-Lite (Preview),14.5,No identified relationship,1,0,0,0,0,0,0,0,L,Edge computing and industrial IoT hardware; indirect link to AI infrastructure
FMR-0027,2025/2/25,2025,25-Feb,2025Q1,27,Gemini 2.0 Flash-Lite Preview,Start building with Gemini 2.0 Flash and Flash-Lite- Google Developers Blog,Google,United States,listed_us_company,Gemini 2.0 Flash-Lite Preview,CCC Intelligent Solutions（美国）,CCC Intelligent Solutions（美国）45713,CCC Intelligent Solutions（美国）2024-Q2,CCC,,信息技术,软件,6.58,0.28,0.2147762725174787,0.0355515041020966,-0.012794382,-0.000993777,0.025158381,-0.010280143,-0.004541582,-0.08321542,-0.10042094,-0.076213707,-0.009776798,-0.000584728,0.025379732,-0.007052336,-0.000126177,-0.079796085,-0.098211844,-0.072179939,,,,,,,0.1383134424686432,Gemini 2.0 Flash-Lite Preview,1,single_model_event,Gemini,2.0 Flash-Lite Preview,text_llm,text_llm,0,1,0,0,0,0,0,0,Tier 2,high,publisher,GOOGL,0,1,0,Gemini 2.0 Flash-Lite (Preview),Google,aa_llm_models,highest AA Intelligence Index for LLM releases; highest AA media Elo for media releases; representative row used for reported capability metrics,3de55b83-e02b-412e-8211-315bbebe3e94,Gemini 2.0 Flash-Lite (Preview),14.5,business_downstream=1 (narrowed definition: core business directly commercializes generative-AI capabilities) (Insurance claims software/SaaS; AI integration into insurance automation workflo); No identified relationship,0,0,1,0,0,0,0,0,H,AI-powered claims processing for insurance
FMR-0027,2025/2/25,2025,25-Feb,2025Q1,27,Gemini 2.0 Flash-Lite Preview,Start building with Gemini 2.0 Flash and Flash-Lite- Google Developers Blog,Google,United States,listed_us_company,Gemini 2.0 Flash-Lite Preview,宏基（台湾）,宏基（台湾）45713,宏基（台湾）2024-Q2,2353 TT,,信息技术,技术硬件、存储和外围设备,3.6,0.7,0.2739449053419205,-0.218487395,0.026081362,-0.0102903,-0.023511513,-0.023511513,0.000830502,-0.012725338,0.013691461,0.038293741,0.022827503,-0.011446785,-0.025501272,-0.025501272,-0.00260356,-0.019411002,0.005067157,0.029501853,,,,,,,0.1383134424686432,Gemini 2.0 Flash-Lite Preview,1,single_model_event,Gemini,2.0 Flash-Lite Preview,text_llm,text_llm,0,1,0,0,0,0,0,0,Tier 2,high,publisher,GOOGL,0,1,0,Gemini 2.0 Flash-Lite (Preview),Google,aa_llm_models,highest AA Intelligence Index for LLM releases; highest AA media Elo for media releases; representative row used for reported capability metrics,3de55b83-e02b-412e-8211-315bbebe3e94,Gemini 2.0 Flash-Lite (Preview),14.5,No identified relationship,1,0,0,0,0,0,0,0,L,PC/server hardware manufacturer; indirect link to AI compute infrastructure
FMR-0027,2025/2/25,2025,25-Feb,2025Q1,27,Gemini 2.0 Flash-Lite Preview,Start building with Gemini 2.0 Flash and Flash-Lite- Google Developers Blog,Google,United States,listed_us_company,Gemini 2.0 Flash-Lite Preview,索尼（日本）,索尼（日本）45713,索尼（日本）2024-Q2,6758 JP,,通信服务,娱乐,9.233,0.162,,,0.020715642,-0.001458809,-0.009042562,-0.012465647,0.002644674,-0.063993446,-0.041295462,-0.057571763,-0.008815639,-0.003554794,-0.009661689,-0.01269294,0.005696719,-0.093206206,-0.072411755,-0.088147896,,,,,,,0.1383134424686432,Gemini 2.0 Flash-Lite Preview,1,single_model_event,Gemini,2.0 Flash-Lite Preview,text_llm,text_llm,0,1,0,0,0,0,0,0,Tier 2,high,publisher,GOOGL,0,1,0,Gemini 2.0 Flash-Lite (Preview),Google,aa_llm_models,highest AA Intelligence Index for LLM releases; highest AA media Elo for media releases; representative row used for reported capability metrics,3de55b83-e02b-412e-8211-315bbebe3e94,Gemini 2.0 Flash-Lite (Preview),14.5,No identified relationship,0,0,0,1,0,0,0,0,M,AI deployed in gaming imaging and entertainment; diversified conglomerate
FMR-0027,2025/2/25,2025,25-Feb,2025Q1,27,Gemini 2.0 Flash-Lite Preview,Start building with Gemini 2.0 Flash and Flash-Lite- Google Developers Blog,Google,United States,listed_us_company,Gemini 2.0 Flash-Lite Preview,Snap（美国）,Snap（美国）45713,Snap（美国）2024-Q2,SNAP,,通信服务,互联网服务和基础设施,6.66,0.303,0.5126993885118541,-0.331491713,-0.044108004,-0.016151062,-0.027378788,-0.008360297,-0.042687794,-0.095734125,-0.187394605,-0.239830033,-0.026784466,-0.001699354,0.002661879,0.039937668,0.011576314,-0.062005517,-0.160960519,-0.178674336,,,,,,,0.1383134424686432,Gemini 2.0 Flash-Lite Preview,1,single_model_event,Gemini,2.0 Flash-Lite Preview,text_llm,text_llm,0,1,0,0,0,0,0,0,Tier 2,high,publisher,GOOGL,0,1,0,Gemini 2.0 Flash-Lite (Preview),Google,aa_llm_models,highest AA Intelligence Index for LLM releases; highest AA media Elo for media releases; representative row used for reported capability metrics,3de55b83-e02b-412e-8211-315bbebe3e94,Gemini 2.0 Flash-Lite (Preview),14.5,"[NARROWED] business_downstream changed 1→0: Firm not classified as business_downstream. Core business is not downstream of generative-AI model capabilities in a com; business_downstream=1 (Social media/camera platform; My AI chatbot powered by LLMs, Lens AI uses genera); No identified relationship",0,0,0,1,0,0,0,0,H,My AI chatbot and AR filters; core is social messaging
FMR-0027,2025/2/25,2025,25-Feb,2025Q1,27,Gemini 2.0 Flash-Lite Preview,Start building with Gemini 2.0 Flash and Flash-Lite- Google Developers Blog,Google,United States,listed_us_company,Gemini 2.0 Flash-Lite Preview,Zebra Technologies（美国）,Zebra Technologies（美国）45713,Zebra Technologies（美国）2024-Q2,ZBRA,,信息技术,技术硬件、存储和外围设备,7.3,0.18,0.2533000301831559,0.6133312580256041,0.004987529,0.044064911,0.03688375,0.035804127,0.020682785,0.013476957,-0.126412634,-0.155920565,0.015836088,0.047806906,0.043078716,0.052994871,0.041983244,0.028415723,-0.115889883,-0.134287643,,,,,,,0.1383134424686432,Gemini 2.0 Flash-Lite Preview,1,single_model_event,Gemini,2.0 Flash-Lite Preview,text_llm,text_llm,0,1,0,0,0,0,0,0,Tier 2,high,publisher,GOOGL,0,1,0,Gemini 2.0 Flash-Lite (Preview),Google,aa_llm_models,highest AA Intelligence Index for LLM releases; highest AA media Elo for media releases; representative row used for reported capability metrics,3de55b83-e02b-412e-8211-315bbebe3e94,Gemini 2.0 Flash-Lite (Preview),14.5,No identified relationship,0,0,0,1,0,0,0,0,M,AI deployed in supply chain/warehouse automation; core business is enterprise tracking
FMR-0027,2025/2/25,2025,25-Feb,2025Q1,27,Gemini 2.0 Flash-Lite Preview,Start building with Gemini 2.0 Flash and Flash-Lite- Google Developers Blog,Google,United States,listed_us_company,Gemini 2.0 Flash-Lite Preview,NICE Systems（以色列）,NICE Systems（以色列）45713,NICE Systems（以色列）2024-Q2,NICE,,信息技术,软件,6.69,0.33,0.354967733313152,-0.256954007,-0.097269665,-0.048324044,-0.040958082,-0.078512134,-0.186655042,-0.074251836,-0.088928862,-0.01659425,-0.084327387,-0.04810376,-0.041558287,-0.070263648,-0.171048516,-0.058183777,-0.072640445,0.002299525,,,,,,,0.1383134424686432,Gemini 2.0 Flash-Lite Preview,1,single_model_event,Gemini,2.0 Flash-Lite Preview,text_llm,text_llm,0,1,0,0,0,0,0,0,Tier 2,high,publisher,GOOGL,0,1,0,Gemini 2.0 Flash-Lite (Preview),Google,aa_llm_models,highest AA Intelligence Index for LLM releases; highest AA media Elo for media releases; representative row used for reported capability metrics,3de55b83-e02b-412e-8211-315bbebe3e94,Gemini 2.0 Flash-Lite (Preview),14.5,business_downstream=1 (narrowed definition: core business directly commercializes generative-AI capabilities) (Customer service automation software; CXone AI platform integrates conversationa); No identified relationship,0,0,1,0,0,0,0,0,M,CXone AI for contact centers
FMR-0027,2025/2/25,2025,25-Feb,2025Q1,27,Gemini 2.0 Flash-Lite Preview,Start building with Gemini 2.0 Flash and Flash-Lite- Google Developers Blog,Google,United States,listed_us_company,Gemini 2.0 Flash-Lite Preview,Amplifon（意大利）,Amplifon（意大利）45713,Amplifon（意大利）2024-Q2,AMP IM,,医疗保健,医疗保健设备,3.99,0.24,0.2692415734752809,-0.140703518,-0.030856868,-0.012515791,-0.01131447,0.009351077,-0.027038818,-0.095136057,-0.123926734,-0.098430519,-0.014500607,-0.014751825,-0.022043813,0.005798288,-0.018692292,-0.075167707,-0.104623021,-0.086717588,,,,,,,0.1383134424686432,Gemini 2.0 Flash-Lite Preview,1,single_model_event,Gemini,2.0 Flash-Lite Preview,text_llm,text_llm,0,1,0,0,0,0,0,0,Tier 2,high,publisher,GOOGL,0,1,0,Gemini 2.0 Flash-Lite (Preview),Google,aa_llm_models,highest AA Intelligence Index for LLM releases; highest AA media Elo for media releases; representative row used for reported capability metrics,3de55b83-e02b-412e-8211-315bbebe3e94,Gemini 2.0 Flash-Lite (Preview),14.5,No identified relationship,0,0,0,1,0,0,0,0,L,AI for hearing aid fitting optimization; core is hearing solutions retail
FMR-0027,2025/2/25,2025,25-Feb,2025Q1,27,Gemini 2.0 Flash-Lite Preview,Start building with Gemini 2.0 Flash and Flash-Lite- Google Developers Blog,Google,United States,listed_us_company,Gemini 2.0 Flash-Lite Preview,Super Micro Computer（美国）,Super Micro Computer（美国）45713,Super Micro Computer（美国）2024-Q2,SMCI,,信息技术,技术硬件、存储和外围设备,7.2,0.112,1.2953393851883936,-0.300462574,0.207293712,-0.05812652,-0.176696502,-0.256830886,-0.274133493,-0.045033904,0.393102748,0.56076193,0.271251855,0.007493371,-0.036634214,-0.04835211,-0.04449087,0.093777703,0.504631817,0.825051542,,,,,,,0.1383134424686432,Gemini 2.0 Flash-Lite Preview,1,single_model_event,Gemini,2.0 Flash-Lite Preview,text_llm,text_llm,0,1,0,0,0,0,0,0,Tier 2,high,publisher,GOOGL,0,1,0,Gemini 2.0 Flash-Lite (Preview),Google,aa_llm_models,highest AA Intelligence Index for LLM releases; highest AA media Elo for media releases; representative row used for reported capability metrics,3de55b83-e02b-412e-8211-315bbebe3e94,Gemini 2.0 Flash-Lite (Preview),14.5,No identified relationship,1,0,0,0,0,0,0,0,H,GPU server systems and liquid cooling for AI data centers
FMR-0027,2025/2/25,2025,25-Feb,2025Q1,27,Gemini 2.0 Flash-Lite Preview,Start building with Gemini 2.0 Flash and Flash-Lite- Google Developers Blog,Google,United States,listed_us_company,Gemini 2.0 Flash-Lite Preview,Quantum Computing（美国）,Quantum Computing（美国）45713,Quantum Computing（美国）2024-Q2,QUBT,,信息技术,软件,4.73,0.004368417,3.143406480573942,11.280898876404494,-0.232177321,-0.220341401,-0.355309449,-0.432172834,-0.572391841,-1.061207514,-1.489105842,-1.40727693,-0.176399079,-0.154731798,-0.213235956,-0.229742039,-0.352093778,-0.930385222,-1.382316904,-1.150473001,,,,,,,0.1383134424686432,Gemini 2.0 Flash-Lite Preview,1,single_model_event,Gemini,2.0 Flash-Lite Preview,text_llm,text_llm,0,1,0,0,0,0,0,0,Tier 2,high,publisher,GOOGL,0,1,0,Gemini 2.0 Flash-Lite (Preview),Google,aa_llm_models,highest AA Intelligence Index for LLM releases; highest AA media Elo for media releases; representative row used for reported capability metrics,3de55b83-e02b-412e-8211-315bbebe3e94,Gemini 2.0 Flash-Lite (Preview),14.5,No identified relationship,0,0,0,0,0,0,0,0,L,No meaningful LLM relationship — quantum-AI optimization marginal
